id,player_name
4269,MikeFetters
4385,NateField
2808,JeremyFikac
547,BobFile
4736,RandyFlores
2173,GavinFloyd
474,BenFord
463,BartolomeFortunato
2759,JeffFrancis
2098,FrankFrancisco
2652,JasonFrasor
1031,ChadGaudin
3429,JustinGermano
1134,ChrisGissell
2165,GaryGlover
2897,JimmyGobble
2113,FranklynGracesqui
3555,KevinGregg
6021,ZackGreinke
4038,MattGuerrier
4807,RichHarden
5485,TimHarikkala
1337,CoreyHart
1034,ChadHarville
4043,MattHensley
119,AdrianHernandez
2934,JoeHietpas
5280,ShawnHill
548,BobHowry
3435,JustinHuisman
4172,MichaelJackson
4285,MikeJohnston
5358,SteveKarsay
3765,LoganKensing
2671,JasonKershner
3437,JustinKnoedler
3902,MarcKroon
3260,JoshLabandeira
3439,JustinLehr
3087,JonLeicester
4623,PedroLiriano
2168,GaryMajewski
3950,MarkMalaska
257,AnastacioMartinez
5131,SandyMartinez
5115,SamMcConnell
3976,MartyMcLeary
1439,DanMeyer
404,ArnieMunoz
45,AaronMyette
1248,ClintNageotte
890,C.J.Nitkowski
134,AkinoriOtsuka
3383,JuanPadilla
3218,JoseParra
3052,JohnParrish
1510,DannyPatterson
4074,MattPerisho
5618,TravisPhelps
333,AndyPratt
2430,J.J.Putz
1046,ChadQualls
4078,MattRiley
4787,RenéRivera
4394,NateRobertson
1839,EddyRodriguez
4324,MikeRose
1180,ChrisSaenz
244,AllanSimpson
54,AaronSmall
2003,EsixSnead
2391,IanSnell
3177,JorgeSosa
808,BrianSweeney
2697,JasonSzuminski
5298,ShingoTakatsu
5886,WillyTaveras
55,AaronTaylor
4811,RichThompson
4089,MattThornton
1198,ChrisTremie
1678,DerrickTurnbow
4145,MerkinValdez
5751,TylerWalker
3064,JohnWasdin
5371,SteveWatkins
4105,MattWise
4340,MikeWood
4206,MichaelWuertz
1828,EdRogers
1223,ChuckJames
1408,Dae-SungKoo
4827,RickShort
4946,RonnyPaulino
4284,MikeJacobs
2815,JeremyHermida
2802,JeremyAccardo
79,AdamGreenberg
3008,John-FordGriffin
5067,RyanSpilborghs
5084,RyanZimmerman
4069,MattMurton
2219,GlennWilliams
5884,WillyAybar
5063,RyanShealy
2760,JeffFrancoeur
4764,RaySadler
2635,JasonBergmann
4739,RandyMessenger
1190,ChrisSnelling
3058,JohnRodriguez
1126,ChrisDuffy
1437,DanJohnson
1914,EmilBrown
5820,WalterYoung
1127,ChrisDuncan
4893,RobertoPetagine
3026,JohnGall
1122,ChrisDenorfia
5094,SalFasano
1838,EddyGarabito
5408,TadahitoIguchi
4897,RobinsonCanó
481,BenJohnson
4682,PrinceFielder
4390,NateMcLouth
784,BrianMcCann
1875,EdwinEncarnación
3521,KennyKelly
586,BradEldred
171,AlejandroMachado
4943,RonnyCedeno
3498,KellyJohnson
1358,CorySullivan
38,AaronHill
5008,RyanDoumit
4183,MichaelMorse
4641,PeteOrr
3796,Luis AntonioRodriguez
2699,JasonVargas
2119,FreddieBynum
2427,J.J.Hardy
499,BernieCastro
1100,ChipAmbres
4536,OscarRobles
2745,JeffBaker
3963,MarkTeahen
5972,YunieskyBetancourt
2922,JoeBlanton
4530,OrlandoHernandez
4808,RichHill
2776,JeffMathis
2687,JasonRepko
2637,JasonBotts
169,AlejandroFreire
1801,DustinNippert
2758,JeffFiorentino
4981,RussJohnson
39,AaronHolbert
5257,ShaneCosta
789,BrianMyrow
1326,ConorJackson
2426,J.J.Furmaniak
4272,MikeFontenot
5309,SkipSchumaker
341,AngelChavez
680,BrandonWatson
4624,PedroLopez
5187,ScottSeabol
5524,ToddSelf
3864,LukeScott
1139,ChrisHeintz
3495,KeithReed
4602,PaulMcAnulty
3434,JustinHuber
104,AdamStern
4520,OmarQuintanilla
3910,MarcosCarvajal
5147,ScottCassidy
2109,FranklinGutierrez
1231,ClayHensley
3255,JoshJohnson
2298,HaydenPenn
3583,KevinReese
1892,EliWhiteside
4873,RobertAndino
5575,TonyBlanco
2930,JoeDillon
3652,KyleDavies
5170,ScottMcClain
5581,TonyGiarratano
5071,RyanTheriot
328,AndyMarte
4295,MikeMahoney
103,AdamShabala
690,BrayanPeña
4138,MelkyCabrera
1481,DanielOrtmeier
4377,NapoleonCalzado
4752,RaulCasanova
4268,MikeEsposito
3559,KevinHooper
3974,MarshallMcDougall
3302,JoshWilson
4503,NorihiroNakamura
5824,WandyRodriguez
5988,ZachDuke
609,BradThompson
4601,PaulMaholm
1399,D.J.Houlton
4900,RobinsonTejeda
5502,TimStauffer
2037,EzequielAstacio
2016,EudeBrito
5869,WilliamBergolla
5922,YamidHaad
2506,JaimeBubela
5297,Shin-SooChoo
2058,FernandoCortez
4009,MattCain
3038,JohnKoronka
1743,DougClark
260,AndersonHernandez
3499,KellyShoppach
3998,MattAnderson
3096,JonahBayliss
5958,YormanBazardo
1110,ChrisBooker
520,BlaineBoyer
1363,CraigBreslow
3104,JonathanBroxton
2640,JasonBulger
840,BryanBullington
253,AmbiorixBurgos
4255,MikeBurns
4010,MattCapps
877,BuddyCarlyle
2306,HectorCarrasco
2096,FrankCastillo
2282,GustavoChacin
4017,MattChilders
5511,ToddCoffey
1577,DavidCortes
2845,JesseCrain
1744,DougCreek
3470,KaneDavis
2985,JoeyDevine
3369,JuanDominguez
5204,SeanDouglass
1454,DanaEveland
3731,LeeGardner
5017,RyanGarko
5019,RyanGlynn
5759,TyrellGodwin
5534,TomGorzelanny
5241,SethGreisinger
5484,TimHamulack
4977,RunelvysHernandez
2435,J.P.Howell
5612,TravisHughes
1078,CharltonJimerson
5726,TylerJohnson
2252,GregJones
5029,RyanJorgensen
5164,ScottKazmir
2356,Hung-ChihKuo
364,AnthonyLerew
3469,KameronLoe
3877,MacayMcBride
668,BrandonMcCarthy
5245,SethMcClung
669,BrandonMedders
3401,JulioMosquera
5174,ScottMunter
5848,WilNieves
4891,RobertoNovoa
2111,FranklinNunez
5863,WillOhman
5176,ScottOlsen
1043,ChadOrvella
2116,FranquelisOsoria
3357,Juan CarlosOviedo
1163,ChrisOxspring
2979,JoelPeralta
4237,MiguelPerez
1168,ChrisPrieto
506,BillPulsipher
2289,HanleyRamirez
1537,DarrellRasner
1169,ChrisRay
4465,NickRegilio
1173,ChrisResop
370,AnthonyReyes
4966,RoyceRing
2064,FernandoRodney
1514,DannySandoval
3404,JulioSantana
5364,SteveSchmoll
573,BobbySeay
803,BrianShackelford
296,AndrewSisco
2192,GeovanySoto
5066,RyanSpeier
5367,SteveStemle
2371,HustonStreet
2468,JackTaschner
1674,DerekThompson
2829,JermaineVan Buren
3178,JorgeVasquez
4337,MikeVento
1754,DougWaechter
105,AdamWainwright
1095,Chien-MingWang
551,BobWickman
4744,RandyWilliams
5528,ToddWilliams
892,C.J.Wilson
2559,JakeWoods
3488,KeiichiYabu
1207,ChrisYoung
1048,ChadSantos
4547,OswaldoNavarro
2912,JoaquinArias
1974,EricStults
2705,JasonWood
468,BeltranPerez
88,AdamLind
3198,JoseGarcia
2117,FredLewis
4712,Ramon ERamirez
3055,JohnRheinecker
319,AndyCannizaro
707,BrentClevlen
3590,KevinThompson
751,BrianBannister
2574,JamesLoney
4504,NorrisHopper
1119,ChrisCoste
5330,StephenDrew
652,BrandonHarper
964,CarlosQuentin
2807,JeremyBrown
5270,ShaneYouman
264,AndreEthier
2782,JeffSalazar
3032,JohnHattig
5613,TravisIshikawa
1449,DanUggla
4311,MikeNapoli
1649,DelmonYoung
3275,JoshRabe
2387,IanKinsler
4597,PaulHoover
4450,NickMarkakis
4985,RussellMartin
5172,ScottMoore
3519,KenjiJohjima
2836,JerryOwens
1897,EliezerAlfonzo
4325,MikeRouse
1143,ChrisIannetta
1604,DavidMurphy
971,CarlosRuiz
228,AlexiCasilla
2587,JamesShields
3543,KevinBarker
3978,MartínPrado
3238,JoshBarfield
4048,MattKemp
2346,HowieKendrick
3245,JoshFields
2937,JoeInglett
1156,ChrisMichalak
5195,ScottThorman
6032,ÁngelPagán
4776,ReggieWillits
954,CarlosMarmol
3565,KevinKouzmanoff
3727,LastingsMilledge
5544,TomasDe La Rosa
5766,UbaldoJiménez
5695,TyTaubenheim
3518,KendrysMorales
5561,TommyMurphy
648,BrandonFahey
5679,TroyTulowitzki
154,AlbertoCallaspo
5400,T.J.Bohn
3551,KevinFrandsen
4234,MiguelMontero
4772,ReggieAbercrombie
5587,TonyPena
1935,EnriqueGonzalez
5584,TonyGwynn
1982,ErickAybar
493,BenZobrist
1802,DustinPedroia
2975,JoelGuzman
871,BuckCoats
5805,VinnyRottino
83,AdamJones
2085,FranciscoLiriano
4140,MelvinDorta
5999,ZachMiner
2002,ErvinSantana
5284,ShawnRiggans
4708,RajaiDavis
1175,ChrisRoberson
5069,RyanSweeney
4836,RickyNolasco
5056,RyanRoberts
349,AngelSanchez
1770,DrewMeyer
4355,MitchMaier
344,AngelGuzman
250,AlvinColina
5976,YusmeiroPetit
3220,JoseReyes
4332,MikeThompson
4155,MichaelBourn
2062,FernandoNieve
3808,LuisFigueroa
1285,ColeHamels
5215,SeanMarshall
1757,Drew T.Anderson
5169,ScottMathieson
1969,EricReed
1026,ChadBillingsley
953,CarlosMaldonado
3432,JustinHampson
386,AníbalSánchez
5991,ZachJackson
146,AlaySoler
1106,ChrisBarnwell
4184,MichaelO'Connor
3044,JohnMaine
980,CarlosVillanueva
3120,JonathanSánchez
2460,JackHannahan
5425,TaylorBuchholz
3997,MattAlbers
59,AbeAlvarez
4224,MiguelAsencio
2744,JeffBajenaru
5142,ScottBaker
3544,KevinBarry
4665,PhilipBarzilla
1658,DennyBautista
5399,T.J.Beam
1309,ColterBean
3641,KurtBirkins
577,BoofBonser
1555,DaveBorkowski
4147,MicahBowie
501,BillBray
1112,ChrisBritton
2057,FernandoCabrera
723,BrettCampbell
2042,FabioCastro
5480,TimCorcoran
841,BryanCorey
3893,MannyCorpas
5974,YurendellDecaster
2083,FranciscoDel Rosario
3894,MannyDelcarmen
1121,ChrisDemaria
5879,WillieEyre
5159,ScottFeldman
4927,RonFlores
1915,EmilianoFruto
2307,HectorGimenez
5207,SeanGreen
2657,JasonGrilli
1367,CraigHansen
2132,FélixHernández
2662,JasonHirsh
4666,PhilipHumber
999,CaseyJanssen
561,BobbyJenks
549,BobKeppel
3258,JoshKinney
3088,JonLester
89,AdamLoewen
4974,RuddyLugo
1149,ChrisMabeus
5273,ShaunMarcum
955,CarlosMartinez
4454,NickMasset
5538,TomMastny
3378,JuanMateo
1226,ClaMeredith
4573,PatMisch
129,AgustinMontero
3381,JuanMorillo
4646,PeterMoylan
1158,ChrisNarveson
3049,JohnNelson
2954,JoeNelson
5049,RyanO'Malley
3828,LuisOrdaz
2321,HenryOwens
3116,JonathanPapelbon
1044,ChadParonto
4317,MikePelfrey
4718,RamonPena
3359,Juan PabloPerez
4701,RafaelPerez
4785,RenyelPinto
5179,ScottProctor
4320,MikeRabelo
5135,SantiagoRamirez
3512,KenRay
5136,SaulRivera
5229,SendyRleal
797,BrianRogers
2498,Jae KukRyu
517,BillySadler
5411,TakashiSaito
1182,ChrisSampson
798,BrianSanches
1656,DennisSarfate
1183,ChrisSchroder
3285,JoshSharpless
2189,GeorgeSherrill
805,BrianSikorski
1753,DougSlaten
4082,MattSmith
1193,ChrisStewart
4664,PhilStockman
3095,JonSwitzer
5442,TaylorTankersley
3459,JustinVerlander
811,BrianWilson
2972,JoeWinkelsas
1650,DelwynYoung
2981,JoelZumaya
2660,JasonHammel
5901,WladimirBalentien
3213,JoseMorales
2822,JeremySowers
1250,ClintSammons
5704,TylerClippard
5249,SethSmith
2751,JeffClement
1522,DaricBarton
4150,MicahOwings
2018,EugenioVelez
2439,J.R.Towles
4992,RyanBraun
763,BrianBurres
3486,KeiIgawa
3571,KevinMelillo
3251,JoshHamilton
2998,JoeyVotto
2496,JacobyEllsbury
2366,HunterPence
5293,ShelleyDuncan
2976,JoelHanrahan
5604,TravisBuck
3958,MarkReynolds
5970,YunelEscobar
671,BrandonMoss
3235,JoshAnderson
475,BenFrancisco
334,AndySonnanstine
3444,JustinMaxwell
5566,TommyWatkins
511,BillyButler
4506,NyjerMorgan
414,AsdrúbalCabrera
133,AkinoriIwamura
5021,RyanHanigan
1098,Chin-LungHu
699,BrendanRyan
822,BronsonSardinha
5965,YovaniGallardo
5617,TravisMetcalf
5362,StevePearce
3642,KurtSuzuki
2626,JarrodSaltalamacchia
194,AlexGordon
4395,NateSchierholtz
5570,TonyAbreu
1899,ElijahDukes
1512,DannyRichar
2277,GuillermoRodriguez
327,AndyLaRoche
2857,JesusFlores
5601,TravisBlackley
3022,JohnEnnis
4854,RobJohnson
3896,MannyParra
5675,TroyPatton
2110,FranklinMorales
3816,LuisHernandez
1372,CraigStansberry
764,BrianBuscher
3458,JustinUpton
2342,HomerBailey
2392,IanStewart
1968,EricPatterson
4398,NathanHaynes
566,BobbyLivingston
1082,ChaseHeadley
1511,DannyPutnam
2053,FelixPie
2155,GarrettJones
5459,TerryEvans
1916,EmilioBonifácio
950,CarlosGómez
1390,CurtisThigpen
2422,J.D.Durbin
168,AlejandroDe Aza
1798,DustinMcGowan
2742,JeffBailey
324,AndyGonzález
5205,SeanGallagher
2800,JeredWeaver
2532,JakeFox
3448,JustinRuggiano
924,CameronMaybin
724,BrettCarroll
1725,DonKelly
683,BrandonWood
752,BrianBarden
656,BrandonJones
1734,DonnyLucy
3673,KyleKendrick
4995,RyanBudde
3567,KevinMahar
3041,JohnLannan
2942,JoeKoshansky
4016,MattChico
5198,SeanBarker
5105,SamFuld
3506,KelvinJimenez
3629,KoryCasto
2907,Jo-JoReyes
4111,MatthewBrown
2283,GustavoMolina
2455,JackCassel
5491,TimLincecum
1460,DanielBarone
156,AlbertoGonzalez
4437,NickGorneault
3745,LevaleSpeigner
4828,RickVan Den Hurk
5541,TomShearn
5900,WinstonAbreu
3888,MannyAcosta
3099,JonathanAlbaladejo
151,AlbertoArias
3186,JoseAscanio
5141,ScottAtchison
1020,Cha SeungBaek
1107,ChrisBasak
1873,EdwinBellorin
2921,JoeBisenius
1111,ChrisBootcheck
2602,JaredBurton
5477,TimByrdak
3546,KevinCameron
5133,SantiagoCasilla
5672,TroyCate
320,AndyCavazos
2914,JobaChamberlain
4904,RockyCherry
1539,DarrenClarke
5878,WillieCollazo
3079,JonCoutlangus
3020,JohnDanks
1579,DavidDavidson
1693,DewonDay
3130,JordanDe Jong
2106,FrankieDe La Cruz
4953,RossDetwiler
1654,DennisDove
4655,PhilDumatrait
772,BrianEsposito
5012,RyanFeierabend
259,AndersonGarcia
2297,HarveyGarcia
4035,MattGarza
1434,DanGiese
2811,JeremyGuthrie
3374,JuanGutierrez
2413,J.A.Happ
3557,KevinHart
5210,SeanHenn
5942,YoelHernandez
1957,EricHull
3992,MasumiKuwata
4055,MattLindstrom
2850,JesseLitsch
5837,WesLittleton
579,BooneLogan
1768,DrewMacias
2721,JayMarshall
1410,DaisukeMatsuzaka
3916,MarcusMcBeth
5997,ZachMcClellan
3091,JonMeloan
291,AndrewMiller
3445,JustinMiller
670,BrandonMorrow
1307,ColtMorton
1800,DustinMoseley
959,CarlosMuniz
505,BillMurphy
4402,NealMusser
4574,PatNeshek
3267,JoshNewman
1966,EricO'Flaherty
2331,HidekiOkajima
2045,FelipePaulino
2504,JailenPeguero
516,BillyPetrick
2303,HeathPhillips
985,CarmenPignatiello
49,AaronRakers
1233,ClayRapada
606,BradSalmon
4924,RomuloSanchez
4326,MikeSchultz
1185,ChrisSeddon
6024,ZackSegovia
2966,JoeSmith
2910,JoakimSoria
2696,JasonStanford
4358,MitchStetter
4137,MelStocker
807,BrianStokes
2967,JoeThatcher
1986,ErickThreets
3753,LinoUrdaneta
4957,RossWolf
4343,MikeZagurski
4120,MauroZarate
3969,MarkWorrell
5481,TimDillard
1072,CharlieHaeger
564,BobbyKorecky
4094,MattTupman
3777,LouMarson
3994,MatGamel
5443,TaylorTeagarden
3300,JoshWhitesell
1124,ChrisDickerson
2638,JasonBourgeois
1013,CedrickBowers
159,AlcidesEscobar
3905,MarcoEstrada
1958,EricHurley
41,AaronLaffey
3380,JuanMiranda
2145,GabySanchez
2259,GregSmith
1360,CoryWade
602,BradNelson
4148,MicahHoffpauir
1120,ChrisDavis
1809,DustyRyan
4537,OscarSalazar
2026,EvanLongoria
1478,DanielMurphy
4559,PabloSandoval
4171,MichaelHollimon
3011,JohnBaker
2263,GregorioPetit
4246,MikeAviles
4046,MattJoyce
5608,TravisDenker
1652,DenardSpan
3603,KilaKa'aihue
5622,TravisSnider
4056,MattMacri
3960,MarkSaccomanno
226,AlexeiRamirez
2063,FernandoPerez
2947,JoeMather
2582,JamesParr
1240,CleteThomas
2716,JayBruce
5356,SteveHolm
3827,LuisMontanez
5812,WadeLeBlanc
4316,MikeParisi
753,BrianBarton
2738,JedLowrie
3630,KosukeFukudome
1116,ChrisCarter
638,BrandonBoggs
5866,WillVenable
527,BlakeDeWitt
4129,MaxRamirez
4090,MattTolbert
31,AaronCunningham
3014,JohnBowker
4430,NickEvans
779,BrianHorwitz
4741,RandyRuiz
1918,EmmanuelBurriss
2770,JeffLarish
2270,GrégorBlanco
2508,JaimeGarcía
4422,NickBlackburn
3845,LuisValbuena
848,BryanLaHair
4072,MattPalmer
4443,NickHundley
4896,RobinsonCancel
947,CarlosGonzález
1244,CliffPennington
3121,JonathanVan Every
1325,ConorGillaspie
3423,JustinChristian
2200,GermanDuran
3588,KevinSlowey
5853,WilkinCastillo
5688,TugHulett
4152,MichaelAubrey
4901,RobinzonDiaz
402,ArmandoGalarraga
2187,GeorgeKottaras
2743,JeffBaisley
3861,LukeMontz
5222,SeanRodríguez
211,AlexRomero
2158,GarrettOlson
2258,GregReynolds
727,BrettGardner
712,BrentLillibridge
4001,MattAntonelli
1132,ChrisGetz
3824,LuisMaza
3109,JonathanHerrera
3795,Luis AlfonsoCruz
4915,RogerBernadina
5834,WesBankston
4841,RicoWashington
4598,PaulJanish
5212,SeanKazmar
2408,IvanOchoa
393,ArgenisReyes
3474,KasonGabbard
1301,CollinBalester
914,CallixCrabbe
101,AdamRosales
3851,LukeCarlin
4093,MattTuiasosopo
2128,FreddySandoval
575,BobbyWilson
1886,EiderTorres
2594,JamieD'Antona
4472,NickStavinoha
755,BrianBixler
756,BrianBocock
2327,HernanIribarren
3036,JohnJaso
3161,JorgeCampillo
2731,JaysonNix
2766,JeffKarstens
2336,HirokiKuroda
593,BradHarman
825,BrooksConrad
1004,CaseyMcGehee
2684,JasonPerry
1694,DexterFowler
3123,JonathonNiese
1047,ChadReineke
3236,JoshBanks
2510,JairJurrjens
1901,ElliotJohnson
3248,JoshGeer
5057,RyanRohlinger
4259,MikeCervenak
1202,ChrisVolstad
5964,YoslanHerrera
1878,EdwinMaysonet
1711,DirkHayhurst
2208,GilVelazquez
2157,GarrettMock
2686,JasonPridie
4719,RamonRamirez
4522,OmirSantos
1850,EdinsonVolquez
1075,CharlieMorton
881,BurkeBadenhop
3068,JohnnyCueto
1237,ClaytonKershaw
5253,ShaironMartis
4777,ReidBrignac
4130,MaxScherzer
3185,JoseArredondo
2895,JimmyBarthmaier
754,BrianBass
1741,DougBernier
4362,MitchellBoggs
1829,EddieBonine
278,AndrewBrown
509,BillyBuckner
2094,FrancisleyBueno
2843,JesseCarlson
1761,DrewCarpenter
2080,FranciscoCervelli
2844,JesseChavez
2082,FranciscoCruceta
4022,MattDeSalvo
2856,JesusDelgado
3935,MarkDiFelice
2121,FreddyDolsi
4267,MikeEkstrom
5156,ScottElbert
5,A.J.Ellis
2180,GenoEspineli
2762,JeffFulchino
2249,GregGolson
948,CarlosGuevara
1471,DanielHerrera
4282,MikeHinckley
199,AlexHinshaw
3855,LukeHochevar
2888,JimJohnson
658,BrandonKnight
3982,MasaKobayashi
1833,EddieKunz
2796,JensenLewis
4690,RadhamesLiz
3949,MarkLowe
1074,CharlieManning
3443,JustinMasterson
1750,DougMathis
4540,OsirisMatos
3681,KyleMcClellan
550,BobMcCrory
2578,JamesMcDonald
2029,EvanMeek
3826,LuisMendoza
2503,JaiMiller
2682,JasonMotte
2779,JeffNiemann
1544,DarrenO'Day
4955,RossOhlendorf
570,BobbyParnell
5177,ScottPatterson
1166,ChrisPerez
2215,GlenPerkins
97,AdamPettyjohn
1614,DavidPurcey
1866,EdwarRamirez
5384,StevenRegister
2781,JeffRidgway
1616,DavidRobertson
1321,ConnorRobertson
3278,JoshRoenicke
5234,SergioRomo
970,CarlosRosa
3738,LeoRosales
5058,RyanRowland-Smith
3281,JoshRupe
102,AdamRussell
3923,MarinoSalas
348,AngelSalome
2783,JeffSamardzija
2964,JoeSaunders
5385,StevenShell
4689,R.J.Swindle
1549,DarylThompson
1234,ClayTimpner
4721,RamonTroncoso
5073,RyanTucker
3228,JoseVeras
1885,EhrenWassermann
2613,JaredWells
4743,RandyWells
812,BrianWolfe
5841,WesleyWright
5929,YasuhikoYabuta
613,BradZiegler
940,CarlosCorporán
1806,DustyBrown
5854,WilkinRamirez
3805,LuisDurango
3371,JuanFrancisco
5642,TrevorCahill
3584,KevinRichardson
5504,TimWood
729,BrettHayes
178,AlexAvila
23,AaronBates
4987,RustyRyal
2382,IanDesmond
4258,MikeCarp
3647,KyleBlanks
2621,JarrettHoffpauir
1117,ChrisCoghlan
1584,DavidFreese
289,AndrewMcCutchen
4496,NolanReimold
5912,XavierPaul
2223,GordonBeckham
4825,RickPorcello
3395,JulioBorbon
4353,MitchJones
1781,DrewStubbs
3293,JoshThole
4103,MattWieters
4052,MattLaPorta
5819,WalterSilva
3033,JohnHester
2197,GerardoParra
3717,LandonPowell
3045,JohnMayberry
572,BobbyScales
3689,KylePhillips
1280,ColbyRasmus
5635,TrentOeltjen
4158,MichaelBrantley
2036,EverthCabrera
1909,ElvisAndrus
4013,MattCarson
4711,RamiroPena
2665,JasonJaramillo
629,BrandonAllen
5548,TommyEveridge
5219,SeanO'Sullivan
1613,DavidPrice
1782,DrewSutton
92,AdamMoore
2946,JoeMartinez
5643,TrevorCrowe
5714,TylerFlowers
3144,JordanSchafer
5720,TylerGreene
2595,JamieHoffmann
1167,ChrisPettit
4058,MattMaloney
3277,JoshReddick
4194,MichaelSaunders
1371,CraigStammen
2061,FernandoMartinez
4026,MattDowns
5267,ShaneRobinson
2858,JesusGuzman
4041,MattHarrison
1868,EdwardMujica
1133,ChrisGimenez
4409,NeilWalker
3457,JustinTurner
1373,CraigTatum
5905,WyattToregas
454,BarbaroCanizares
5707,TylerColvin
874,BudNorris
4779,ReidGorecki
1710,DioryHernandez
582,BradBergesen
5558,TommyManzella
1366,CraigGentry
3206,JoseLobatón
2423,J.D.Martin
4485,NiumanRomero
1189,ChrisSmith
3620,KojiUehara
3154,JordanZimmermann
3575,KevinMulvey
3171,JorgePadilla
1475,DanielMcCutchen
3526,KenshinKawakami
838,BryanAugenstein
4071,MattPagnozzi
882,BusterPosey
1145,ChrisJohnson
1239,ClaytonRichard
5061,RyanSadowski
5224,SeanWest
5550,TommyHanson
3995,MatLatos
234,AlfredoAceves
720,BrettAnderson
2511,JairoAsencio
4349,MitchAtkins
3010,JohnAxford
274,AndrewBailey
1459,DanielBard
381,AntonioBastardo
4933,RonaldBelisario
3420,JustinBerg
2636,JasonBerken
1416,DallasBraden
3708,LanceBroadway
1229,ClayBuchholz
3878,MadisonBumgarner
2244,GregBurke
3241,JoshButler
2004,EsmailinCaridad
1015,CesarCarrillo
725,BrettCecil
2879,JhoulysChacín
359,AnthonyClaggett
4654,PhilCoke
4020,MattDaley
708,BrentDlugach
5232,SergioEscalona
236,AlfredoFigaro
945,CarlosFisher
1998,ErnestoFrieri
5783,VictorGarate
5122,SammyGervacio
3854,LukeGregerson
1953,EricHacker
528,BlakeHawksworth
1669,DerekHolland
1595,DavidHuff
4657,PhilHughes
5378,StevenJackson
1144,ChrisJakubauskas
3561,KevinJepsen
5816,WaldisJoaquin
711,BrentLeach
661,BrandonLeague
1148,ChrisLeroux
412,ArturoLopez
5896,WiltonLopez
4882,RobertManuel
1376,CristhianMartinez
5796,VinMazzaro
4302,MikeMcCoy
3637,KrisMedlen
3953,MarkMelancon
3468,KamMickolio
3211,JoseMijares
601,BradMills
1879,EdwinMoreno
1238,ClaytonMortensen
3269,JoshOutman
1607,DavidPatton
3832,LuisPerdomo
5052,RyanPerry
48,AaronPoreda
1019,CesárRamos
5182,ScottRichmond
2006,EsmilRogers
4837,RickyRomero
1444,DanRunzler
1486,DanielSchlereth
5619,TravisSchlichting
5591,TonySipp
2784,JeffStevens
5508,TobiStoner
374,AnthonySwarzak
3514,KenTakahashi
2232,GrahamTaylor
1413,DaleThayer
2841,JessTodd
976,CarlosTorres
2005,EsmerlingVasquez
5806,VirgilVasquez
1733,DonnieVeal
4631,PedroViola
2702,JasonWaddell
4555,P.J.Walters
5080,RyanWebb
5225,SeanWhite
1235,ClayZavada
3520,KenleyJansen
229,AlexiOgando
5377,StevenHill
4617,PedroCiriaco
2417,J.C.Boscan
3857,LukeHughes
4301,MikeMcClendon
4077,MattReynolds
3959,MarkRogers
1780,DrewStoren
1971,EricSogard
5833,WelingtonCastillo
1008,CasperWells
4757,RaulValdes
973,CarlosSantana
2661,JasonHeyward
4552,OzzieMartínez
1632,DayanViciedo
3766,LoganMorrison
4357,MitchMoreland
2205,GiancarloStanton
599,BradLincoln
1516,DannyValencia
2395,IkeDavis
4632,PedroÁlvarez
3085,JonJay
5149,ScottCousins
5864,WillRhymes
3775,LorenzoCain
4290,MikeLeake
1140,ChrisHeisey
5324,StarlinCastro
5369,SteveTolleson
3224,JoseTabata
434,AustinJackson
704,BrennanBoesch
1500,DannyEspinosa
1479,DanielNava
246,AllenCraig
5030,RyanKalish
5893,WilsonRamos
676,BrandonSnyder
2648,JasonDonald
2623,JarrodDyson
714,BrentMorel
1856,EduardoNúñez
3785,LucasDuda
3451,JustinSmoak
2795,JenrryMejia
837,BryanAnderson
1517,DannyWorth
1200,ChrisValaika
1467,DanielDescalso
1284,ColeGillespie
585,BradDavis
5189,ScottSizemore
3114,JonathanLucroy
1159,ChrisNelson
1680,DesmondJennings
4644,PeterBourjos
743,BrettWallace
1724,DomonicBrown
206,AlexPresley
4973,RubénTejada
1546,DarwinBarney
3128,JordanBrown
392,ArgenisDiaz
2641,JasonCastro
68,AdalbertoMendez
2288,HankConger
5626,TravisWood
3464,JésusFeliciano
3716,LanceZawadzki
3725,LarsAnderson
4132,MaxSt. Pierre
758,BrianBogusevic
1293,ColinCurtis
634,BrandonBeachy
1759,DrewButera
2431,J.P.Arencibia
4799,RhyneHughes
3240,JoshBell
2386,IanKennedy
2761,JeffFrazier
458,BarryEnright
2120,FreddieFreeman
3243,JoshDonaldson
5953,YonderAlonso
3054,JohnRaynor
3585,KevinRusso
4059,MattMangini
5652,TrevorPlouffe
1036,ChadHuffman
607,BradSnyder
4986,RussellMitchell
3791,LucasMay
1701,DillonGee
487,BenRevere
1472,DanielHudson
4313,MikeNickeas
3627,KonradSchmidt
3941,MarkHamilton
2250,GregHalman
5921,YamaicoNavarro
1349,CoryAldridge
994,CaseyColeman
5971,YuneskyMaya
1995,ErikKratz
5112,SamLeCure
2515,JakeArrieta
1138,ChrisHatcher
3042,JohnLindsey
4249,MikeBaxter
852,BryanPetersen
3965,MarkTrumbo
294,AndrewRomine
3021,JohnEly
653,BrandonHicks
95,AdamOttavino
957,CarlosMonasterios
212,AlexSanabia
2337,HisanoriTakahashi
5466,ThomasDiamond
4182,MichaelMcKenry
5339,StephenStrasburg
4304,MikeMinor
3798,LuisAtilano
2056,FernandoAbad
2305,HectorAmbriz
5640,TrevorBell
2833,JerryBlevins
5984,ZachBraddock
2717,JayBuente
181,AlexBurnett
280,AndrewCashner
554,BobbyCassevah
3190,JoseCeda
