index,PLAYER,position,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
298,Tony Graffanino,2B,MIL,129,456,68,125,33,3,7,59,45,68,5,4,.274,.345,.406,.751,511,5,4,1,10,0.82,43,185,1,.309,.132,65.14,.662,.088,.133
298,Brandon Phillips,2B,CIN,149,536,65,148,28,1,17,75,35,88,25,2,.276,.324,.427,.751,587,6,4,6,19,1.11,46,229,3,.300,.151,31.53,.398,.060,.150
298,Carlos Ruiz,C,PHI,27,69,5,18,1,1,3,10,5,8,0,0,.261,.316,.435,.751,78,1,2,1,3,1.19,5,30,2,.254,.174,23.00,.625,.064,.103
302,Dewon Brazelton,P,SD,9,4,0,1,1,0,0,1,0,2,0,0,.250,.250,.500,.750,4,0,0,0,0,0.00,1,2,0,.500,.250,-.--,.---,.000,.500
302,Alexi Casilla,X,MIN,9,4,1,1,0,0,0,0,2,1,0,0,.250,.500,.250,.750,6,0,0,0,0,2.00,0,1,0,.333,.000,-.--,2.000,.333,.167
302,James Shields,P,TB,21,8,2,3,0,0,0,0,0,3,0,0,.375,.375,.375,.750,8,0,0,0,0,1.00,0,3,0,.600,.000,-.--,.---,.000,.375
302,Omar Vizquel,SS,SF,153,579,88,171,22,10,4,58,56,51,24,7,.295,.361,.389,.750,659,6,13,5,13,0.89,36,225,3,.316,.093,144.75,1.098,.085,.077
306,Kevin Barker,DH,TOR,12,17,3,4,1,0,1,1,1,10,0,0,.235,.278,.471,.749,18,0,0,0,0,0.50,2,8,0,.500,.235,17.00,.100,.056,.556
307,Jason Smith,X,COL,49,99,9,26,1,0,5,13,7,29,3,0,.263,.324,.424,.748,108,2,0,0,1,1.20,6,42,1,.323,.162,19.80,.241,.065,.269
307,Matt Stairs,DH,DET,117,348,42,86,21,0,13,51,40,86,0,0,.247,.328,.420,.748,394,3,0,2,7,1.05,34,146,3,.291,.172,26.77,.465,.102,.218
309,Khalil Greene,SS,SD,121,412,56,101,26,2,15,55,39,87,5,1,.245,.320,.427,.747,460,7,0,2,15,0.67,43,176,0,.276,.182,27.47,.448,.085,.189
309,Hector Luna,2B,CLE,113,350,41,100,21,2,6,38,27,60,5,4,.286,.338,.409,.747,379,1,0,1,7,0.93,29,143,1,.330,.123,58.33,.450,.071,.158
309,Marco Scutaro,SS,OAK,117,365,52,97,21,6,5,41,50,66,5,1,.266,.350,.397,.747,423,0,3,5,16,0.96,32,145,0,.308,.132,73.00,.758,.118,.156
312,Aaron Rowand,CF,PHI,109,405,59,106,24,3,12,47,18,76,10,4,.262,.321,.425,.746,445,18,2,2,13,1.05,39,172,2,.295,.163,33.75,.237,.040,.171
313,Martín Prado,2B,ATL,24,42,3,11,1,1,1,9,5,7,0,0,.262,.340,.405,.745,49,0,2,0,2,1.17,3,17,0,.294,.143,42.00,.714,.102,.143
313,Vance Wilson,C,DET,56,152,18,43,9,0,5,18,2,33,0,4,.283,.304,.441,.745,168,3,10,1,1,1.56,14,67,0,.330,.158,30.40,.061,.012,.196
315,Jay Payton,LF,OAK,142,557,78,165,32,3,10,59,22,52,8,4,.296,.325,.418,.743,588,4,0,5,12,0.99,45,233,1,.310,.122,55.70,.423,.037,.088
315,Jose Vidro,2B,WSH,126,463,52,134,26,1,7,47,41,48,1,0,.289,.348,.395,.743,511,3,0,4,16,1.19,34,183,3,.308,.106,66.14,.854,.080,.094
317,Jeff Francoeur,RF,ATL,162,651,83,169,24,6,29,103,23,132,1,6,.260,.293,.449,.742,686,9,0,3,15,1.04,59,292,6,.284,.189,22.45,.174,.034,.192
317,Mike Vento,RF,WSH,9,18,3,5,1,0,0,1,4,5,0,0,.278,.409,.333,.742,22,0,0,0,0,0.60,1,6,1,.385,.056,-.--,.800,.182,.227
319,Josh Barfield,2B,SD,150,539,72,151,32,3,13,58,30,81,21,5,.280,.318,.423,.741,578,2,2,5,8,0.84,48,228,7,.307,.143,41.46,.370,.052,.140
319,Damion Easley,X,AZ,90,189,24,44,6,1,9,28,21,30,1,1,.233,.323,.418,.741,220,5,3,2,4,0.90,16,79,0,.230,.185,21.00,.700,.095,.136
321,Mark Grudzielanek,2B,KC,134,548,85,163,32,4,7,52,28,69,3,2,.297,.331,.409,.740,586,2,3,5,12,1.61,43,224,4,.327,.111,78.29,.406,.048,.118
321,Omar Infante,2B,DET,78,224,35,62,11,4,4,25,14,45,3,2,.277,.325,.415,.740,245,3,2,2,5,0.78,19,93,0,.328,.138,56.00,.311,.057,.184
323,Orlando Cabrera,SS,LAA,153,607,95,171,45,1,9,72,51,58,27,3,.282,.335,.404,.739,675,3,3,11,12,0.71,55,245,0,.294,.122,67.44,.879,.076,.086
323,Felipe Lopez,SS,WSH,156,617,98,169,27,3,11,52,81,126,44,12,.274,.358,.381,.739,714,2,11,3,9,1.35,41,235,1,.327,.107,56.09,.643,.113,.176
325,Matt Kemp,CF,LAD,52,154,30,39,7,1,7,23,9,53,6,0,.253,.289,.448,.737,166,0,0,3,1,1.10,15,69,1,.330,.195,22.00,.170,.054,.319
326,David Bell,3B,MIL,145,504,60,136,27,4,10,63,50,68,3,1,.270,.337,.399,.736,566,4,3,5,18,1.01,41,201,3,.292,.129,50.40,.735,.088,.120
327,Aaron Hill,2B,TOR,155,546,70,159,28,3,6,50,42,66,5,2,.291,.349,.386,.735,606,9,4,5,15,1.06,37,211,5,.319,.095,91.00,.636,.069,.109
328,José Cruz,LF,LAD,86,223,34,52,16,1,5,17,43,54,5,1,.233,.353,.381,.734,273,0,4,3,3,0.68,22,85,2,.281,.148,44.60,.796,.158,.198
329,Rob Bowen,C,SD,94,94,22,23,5,0,3,13,13,26,0,1,.245,.339,.394,.733,110,1,1,1,1,1.47,8,37,0,.303,.149,31.33,.500,.118,.236
329,Geoff Geary,P,PHI,81,5,2,1,1,0,0,1,1,3,0,0,.200,.333,.400,.733,6,0,0,0,0,1.00,1,2,0,.500,.200,-.--,.333,.167,.500
329,Melvin Mora,3B,BAL,155,624,96,171,25,0,16,83,54,99,11,1,.274,.342,.391,.733,705,14,6,7,9,0.86,41,244,1,.300,.117,39.00,.545,.077,.140
332,Kevin Mench,LF,MIL,127,446,45,120,24,2,13,68,27,59,1,0,.269,.313,.419,.732,482,4,0,5,8,0.89,39,187,5,.282,.150,34.31,.458,.056,.122
332,Yorvit Torrealba,C,COL,65,223,23,55,16,3,7,43,11,49,4,3,.247,.293,.439,.732,241,4,2,1,7,2.49,26,98,1,.286,.193,31.86,.224,.046,.203
334,Cliff Floyd,LF,NYM,97,332,45,81,19,1,11,44,29,58,6,0,.244,.324,.407,.731,376,12,0,3,5,0.78,31,135,3,.263,.163,30.18,.500,.077,.154
335,Freddy Guzman,X,TEX,9,7,1,2,0,0,0,0,1,1,0,0,.286,.444,.286,.730,9,1,0,0,0,3.00,0,2,0,.333,.000,-.--,1.000,.111,.111
335,Howie Kendrick,1B,LAA,72,267,25,76,21,1,4,30,9,44,6,0,.285,.314,.416,.730,283,4,0,3,5,1.42,26,111,2,.324,.131,66.75,.205,.032,.155
335,Preston Wilson,RF,STL,135,501,58,132,25,2,17,72,29,121,12,2,.263,.307,.423,.730,537,4,0,3,20,1.95,44,212,3,.314,.160,29.47,.240,.054,.225
338,Reggie Sanders,RF,KC,88,325,45,80,23,1,11,49,28,86,7,7,.246,.304,.425,.729,358,1,0,4,10,0.99,35,138,3,.297,.178,29.54,.326,.078,.240
339,Craig Biggio,2B,HOU,145,548,79,135,33,0,21,62,40,84,3,2,.246,.306,.422,.728,607,9,5,5,15,0.76,54,231,1,.254,.175,26.10,.476,.066,.138
339,Luis Castillo,2B,MIN,142,584,84,173,22,6,3,49,56,58,25,11,.296,.358,.370,.728,652,1,9,2,14,2.03,31,216,0,.324,.074,194.67,.966,.086,.089
339,Marcus Giles,2B,ATL,141,550,87,144,32,2,11,60,62,105,10,5,.262,.341,.387,.728,626,6,5,3,12,0.98,45,213,0,.304,.125,50.00,.590,.099,.168
339,Ryan Langerhans,LF,ATL,131,315,46,76,16,3,7,28,50,91,1,2,.241,.350,.378,.728,369,3,0,1,9,0.96,26,119,8,.317,.137,45.00,.549,.136,.247
339,Jason Vargas,P,FLA,12,16,1,5,1,0,0,1,1,2,0,0,.313,.353,.375,.728,17,0,0,0,0,2.00,1,6,0,.357,.063,-.--,.500,.059,.118
339,Brad Wilkerson,LF,TEX,95,320,56,71,15,2,15,44,37,116,3,2,.222,.306,.422,.728,365,3,2,3,6,0.75,32,135,1,.292,.200,21.33,.319,.101,.318
345,Miguel Olivo,C,FLA,127,430,52,113,22,3,16,58,9,103,2,3,.263,.287,.440,.727,452,7,3,3,9,1.00,41,189,4,.309,.177,26.88,.087,.020,.228
346,Hank Blalock,3B,TEX,152,591,76,157,26,3,16,89,51,98,1,0,.266,.325,.401,.726,646,2,0,2,15,0.92,45,237,6,.294,.135,36.94,.520,.079,.152
346,Nook Logan,CF,WSH,27,90,13,27,3,1,1,8,6,20,2,1,.300,.337,.389,.726,99,0,1,2,0,0.92,5,35,1,.366,.089,90.00,.300,.061,.202
348,Ronnie Belliard,2B,STL,147,544,63,148,30,1,13,67,36,81,2,3,.272,.322,.403,.725,590,5,3,2,17,1.06,44,219,2,.299,.131,41.85,.444,.061,.137
348,Nick Punto,3B,MIN,135,459,73,133,21,7,1,45,47,68,17,5,.290,.352,.373,.725,524,1,10,7,8,1.17,29,171,0,.332,.083,459.00,.691,.090,.130
348,Jason Varitek,C,BOS,103,365,46,87,19,2,12,55,46,87,1,2,.238,.325,.400,.725,416,2,1,2,10,1.04,33,146,7,.280,.162,30.42,.529,.111,.209
351,Sean Casey,1B,DET,112,397,47,108,22,0,8,59,33,43,0,1,.272,.336,.388,.724,440,7,0,3,10,1.02,30,154,9,.287,.116,49.62,.767,.075,.098
351,Jeff Conine,RF,PHI,142,489,54,131,26,4,10,66,40,65,3,2,.268,.325,.399,.724,539,4,1,5,13,1.15,40,195,4,.289,.131,48.90,.615,.074,.121
351,Chris Denorfia,RF,CIN,49,106,14,30,6,0,1,7,11,21,1,1,.283,.356,.368,.724,120,1,2,0,1,1.71,7,39,1,.345,.085,106.00,.524,.092,.175
351,Jose Lopez,2B,SEA,151,603,78,170,28,8,10,79,26,80,5,2,.282,.319,.405,.724,655,9,12,5,17,1.23,46,244,1,.309,.123,60.30,.325,.040,.122
351,Cody Ross,LF,FLA,101,269,34,61,12,2,13,46,22,65,1,1,.227,.293,.431,.724,298,4,1,2,8,0.74,27,116,0,.249,.204,20.69,.338,.074,.218
356,Henry Blanco,C,CHC,74,241,23,64,15,2,6,37,14,38,0,0,.266,.304,.419,.723,261,0,4,2,8,0.79,23,101,1,.291,.154,40.17,.368,.054,.146
356,Jeff Keppinger,X,KC,22,60,11,16,2,0,2,8,5,6,0,0,.267,.323,.400,.723,67,0,2,0,2,2.33,4,24,1,.269,.133,30.00,.833,.075,.090
356,Matthew LeCroy,X,WSH,39,67,5,16,3,0,2,9,11,17,0,0,.239,.350,.373,.723,80,1,0,1,2,1.19,5,25,0,.286,.134,33.50,.647,.138,.213
356,Cory Sullivan,CF,COL,126,386,47,103,26,10,2,30,32,100,10,6,.267,.321,.402,.723,443,1,19,5,5,1.20,38,155,3,.349,.135,193.00,.320,.072,.226
360,Jason Repko,CF,LAD,69,130,21,33,5,1,3,16,15,24,10,4,.254,.345,.377,.722,150,3,2,0,2,0.92,9,49,1,.291,.123,43.33,.625,.100,.160
361,Josh Fields,3B,CWS,11,20,4,3,2,0,1,2,5,8,0,0,.150,.320,.400,.720,25,0,0,0,0,3.50,3,8,0,.182,.250,20.00,.625,.200,.320
361,Randy Winn,RF,SF,149,573,82,150,34,5,11,56,48,63,10,8,.262,.324,.396,.720,635,7,3,4,7,1.17,50,227,3,.276,.134,52.09,.762,.076,.099
363,Adam Kennedy,2B,LAA,139,451,50,123,26,6,4,55,39,72,16,10,.273,.334,.384,.718,503,5,3,5,15,1.05,36,173,5,.313,.111,112.75,.542,.078,.143
363,Mark Kotsay,CF,OAK,129,502,57,138,29,3,7,59,44,55,6,3,.275,.332,.386,.718,558,2,4,6,18,1.07,39,194,1,.294,.112,71.71,.800,.079,.099
363,Juan Pierre,CF,CHC,162,699,87,204,32,13,3,40,32,38,58,20,.292,.330,.388,.718,750,8,10,1,6,1.69,48,271,0,.305,.096,233.00,.842,.043,.051
366,Jason Michaels,LF,CLE,123,494,77,132,32,1,9,55,43,101,9,5,.267,.326,.391,.717,548,3,2,6,6,0.82,42,193,0,.315,.123,54.89,.426,.078,.184
367,Joe Inglett,2B,CLE,64,201,26,57,8,3,2,21,14,39,5,1,.284,.332,.383,.715,222,1,5,1,1,1.64,13,77,0,.342,.100,100.50,.359,.063,.176
367,Shannon Stewart,LF,MIN,44,174,21,51,5,1,2,21,14,19,3,1,.293,.347,.368,.715,190,1,0,1,7,1.23,8,64,0,.318,.075,87.00,.737,.074,.100
369,Steve Finley,CF,SF,139,426,66,105,21,12,6,40,46,55,7,0,.246,.320,.394,.714,481,2,3,4,6,1.04,39,168,2,.268,.148,71.00,.836,.096,.114
370,Yuniesky Betancourt,SS,SEA,157,558,68,161,28,6,8,47,17,54,11,8,.289,.310,.403,.713,584,1,7,1,10,0.96,42,225,0,.308,.115,69.75,.315,.029,.092
371,Joe Borchard,RF,FLA,114,239,33,55,7,1,10,28,28,69,0,3,.230,.319,.393,.712,270,3,0,0,5,1.30,18,94,3,.281,.163,23.90,.406,.104,.256
371,Chone Figgins,CF,LAA,155,604,93,161,23,8,9,62,65,100,52,16,.267,.336,.376,.712,683,2,5,7,6,0.98,40,227,1,.303,.109,67.11,.650,.095,.146
371,Damian Miller,C,MIL,101,331,34,83,28,0,6,38,33,86,0,0,.251,.322,.390,.712,376,4,3,5,11,1.27,34,129,7,.316,.139,55.17,.384,.088,.229
371,Mark Sweeney,1B,SF,114,259,32,65,15,2,5,37,28,50,0,1,.251,.330,.382,.712,291,3,0,1,6,1.27,22,99,3,.293,.131,51.80,.560,.096,.172
375,Jeromy Burnitz,RF,PIT,111,313,35,72,12,0,16,49,22,74,1,1,.230,.289,.422,.711,343,5,0,2,8,0.99,28,132,4,.249,.192,19.56,.297,.064,.216
375,Ramon Castro,C,NYM,40,126,13,30,7,0,4,12,15,40,0,0,.238,.322,.389,.711,144,1,1,1,2,0.76,11,49,2,.313,.151,31.50,.375,.104,.278
375,Ryan Doumit,1B,PIT,61,149,15,31,9,0,6,17,15,42,0,0,.208,.322,.389,.711,178,11,1,2,3,1.03,15,58,1,.243,.181,24.83,.357,.084,.236
378,Jason Lane,RF,HOU,112,288,44,58,10,0,15,45,49,75,1,2,.201,.318,.392,.710,345,2,2,4,6,0.46,25,113,0,.213,.191,19.20,.653,.142,.217
379,Shane Costa,RF,KC,72,237,23,65,20,1,3,23,6,29,2,0,.274,.304,.405,.709,252,5,2,2,5,1.04,24,96,2,.300,.131,79.00,.207,.024,.115
379,Pedro Feliz,3B,SF,160,603,75,147,35,5,22,98,33,112,1,1,.244,.281,.428,.709,644,1,1,6,18,0.87,62,258,4,.263,.184,27.41,.295,.051,.174
379,Jason Kendall,C,OAK,143,552,76,163,23,0,1,50,53,54,11,5,.295,.367,.342,.709,626,12,4,5,19,1.22,24,189,2,.323,.047,552.00,.981,.085,.086
382,Rod Barajas,C,TEX,97,344,49,88,20,0,11,41,17,51,0,0,.256,.298,.410,.708,371,4,5,1,9,0.60,31,141,0,.272,.154,31.27,.333,.046,.137
382,Andy Marte,3B,CLE,50,164,20,37,15,1,5,23,13,38,0,0,.226,.287,.421,.708,178,1,0,0,3,0.65,21,69,0,.264,.195,32.80,.342,.073,.213
382,Chris Michalak,P,CIN,8,8,0,2,1,0,0,0,1,5,0,0,.250,.333,.375,.708,11,0,2,0,0,3.00,1,3,0,.667,.125,-.--,.200,.091,.455
382,Jhonny Peralta,SS,CLE,149,569,84,146,28,3,13,68,56,152,0,1,.257,.323,.385,.708,632,1,3,3,19,1.11,44,219,0,.327,.128,43.77,.368,.089,.241
386,Alexis Gomez,LF,DET,62,103,17,28,5,2,1,6,6,21,4,0,.272,.318,.388,.706,111,1,1,0,1,0.77,8,40,0,.333,.117,103.00,.286,.054,.189
386,Mark Loretta,2B,BOS,155,635,75,181,33,0,5,59,49,63,4,1,.285,.345,.361,.706,703,12,2,5,16,0.73,38,229,1,.308,.076,127.00,.778,.070,.090
386,Terry Tiffee,X,MIN,20,45,4,11,1,0,2,6,4,8,0,1,.244,.306,.400,.706,49,0,0,0,2,1.36,3,18,1,.257,.156,22.50,.500,.082,.163
389,Mark Ellis,2B,OAK,124,441,64,110,25,1,11,52,40,76,4,0,.249,.319,.385,.704,500,8,4,7,13,0.77,37,170,1,.274,.136,40.09,.526,.080,.152
389,Todd Hollandsworth,RF,CIN,90,224,27,55,18,1,7,35,10,52,0,2,.246,.275,.429,.704,236,0,0,2,3,1.13,26,96,1,.287,.183,32.00,.192,.042,.220
389,Dan Johnson,1B,OAK,91,286,30,67,13,1,9,37,40,45,0,0,.234,.323,.381,.704,331,0,0,5,6,1.29,23,109,2,.245,.147,31.78,.889,.121,.136
389,Joe Randa,3B,PIT,89,206,23,55,13,0,4,28,16,26,0,0,.267,.316,.388,.704,227,0,2,3,12,0.73,17,80,2,.285,.121,51.50,.615,.070,.115
393,Ramon Martinez,2B,LAD,82,176,20,49,7,1,2,24,15,20,0,0,.278,.339,.364,.703,194,1,2,0,9,1.10,10,64,1,.305,.085,88.00,.750,.077,.103
394,John Buck,C,KC,114,371,37,91,21,1,11,50,26,84,0,2,.245,.306,.396,.702,409,7,4,1,7,1.09,33,147,2,.289,.151,33.73,.310,.064,.205
394,Alex Cintron,SS,CWS,91,288,35,82,10,3,5,41,10,35,10,3,.285,.310,.392,.702,304,2,1,3,10,1.50,18,113,0,.307,.108,57.60,.286,.033,.115
394,Coco Crisp,CF,BOS,105,413,58,109,22,2,8,36,31,67,22,4,.264,.317,.385,.702,452,1,7,0,5,1.14,32,159,1,.299,.121,51.62,.463,.069,.148
397,Scott Thorman,LF,ATL,55,128,13,30,11,0,5,14,5,21,1,0,.234,.263,.438,.701,133,0,0,0,0,0.79,16,56,0,.245,.203,25.60,.238,.038,.158
398,Julio Franco,X,NYM,95,165,14,45,10,0,2,26,13,49,6,1,.273,.330,.370,.700,179,1,0,0,11,2.23,12,61,2,.377,.097,82.50,.265,.073,.274
398,Jeremy Hermida,RF,FLA,99,307,37,77,19,1,5,28,33,70,4,1,.251,.332,.368,.700,348,5,2,1,6,1.12,25,113,3,.309,.117,61.40,.471,.095,.201
398,Ángel Pagán,LF,CHC,77,170,28,42,6,2,5,18,15,28,4,2,.247,.306,.394,.700,187,0,1,1,3,1.32,13,67,0,.268,.147,34.00,.536,.080,.150
398,Reggie Willits,CF,LAA,28,45,12,12,1,0,0,2,11,10,4,3,.267,.411,.289,.700,58,0,2,0,0,0.92,1,13,0,.343,.022,-.--,1.100,.190,.172
398,Dmitri Young,DH,DET,48,172,19,43,4,1,7,23,11,39,1,1,.250,.293,.407,.700,184,0,0,1,3,1.39,12,70,0,.283,.157,24.57,.282,.060,.212
403,Jorge Cantu,2B,TB,107,413,40,103,18,2,14,62,26,91,1,1,.249,.295,.404,.699,448,3,0,6,16,0.86,34,167,2,.283,.155,29.50,.286,.058,.203
403,Michael Tucker,X,NYM,35,56,3,11,4,0,1,6,16,14,2,0,.196,.378,.321,.699,74,1,0,1,2,0.88,5,18,0,.238,.125,56.00,1.143,.216,.189
405,Jason Tyner,LF,MIN,62,218,29,68,5,2,0,18,11,18,4,2,.312,.345,.353,.698,232,1,0,2,5,1.48,7,77,2,.337,.041,-.--,.611,.047,.078
405,Juan Uribe,SS,CWS,132,463,53,109,28,2,21,71,13,82,1,1,.235,.257,.441,.698,495,3,9,7,10,0.73,51,204,1,.240,.205,22.05,.159,.026,.166
407,Eric Bruntlett,2B,HOU,73,119,11,33,8,0,0,10,13,21,3,1,.277,.351,.345,.696,136,1,2,1,2,0.84,8,41,1,.333,.067,-.--,.619,.096,.154
407,Alex Gonzalez,SS,BOS,111,388,48,99,24,2,9,50,22,67,1,0,.255,.299,.397,.696,429,5,7,7,6,0.72,35,154,1,.282,.142,43.11,.328,.051,.156
407,Carlos Marmol,P,CHC,21,23,3,6,1,0,1,1,0,7,0,0,.261,.261,.435,.696,24,0,1,0,1,1.75,2,10,0,.333,.174,23.00,.---,.000,.292
410,Tony Womack,2B,CHC,28,68,7,18,3,0,1,5,8,7,1,1,.265,.342,.353,.695,80,0,4,0,0,1.94,4,24,1,.283,.088,68.00,1.143,.100,.088
411,David Eckstein,SS,STL,123,500,68,146,18,1,2,23,31,41,7,6,.292,.350,.344,.694,552,15,3,3,7,1.18,21,172,0,.313,.052,250.00,.756,.056,.074
411,Gabe Kapler,RF,BOS,72,130,21,33,7,0,2,12,14,15,1,1,.254,.340,.354,.694,147,3,0,0,5,0.95,9,46,0,.274,.100,65.00,.933,.095,.102
411,Chris Young,CF,AZ,30,70,10,17,4,0,2,10,6,12,2,1,.243,.308,.386,.694,78,1,0,1,0,0.91,6,27,0,.263,.143,35.00,.500,.077,.154
414,J.J. Hardy,SS,MIL,35,128,13,31,5,0,5,14,10,23,1,1,.242,.295,.398,.693,139,0,0,1,4,0.97,10,51,0,.257,.156,25.60,.435,.072,.165
414,Tim Laker,C,CLE,4,13,1,4,1,0,0,2,0,4,0,0,.308,.308,.385,.693,13,0,0,0,0,4.00,1,5,0,.444,.077,-.--,.---,.000,.308
414,Placido Polanco,2B,DET,110,461,58,136,18,1,4,52,17,27,1,2,.295,.329,.364,.693,495,7,8,2,18,1.26,23,168,0,.306,.069,115.25,.630,.034,.055
417,Toby Hall,C,LAD,85,278,17,72,17,0,8,31,10,22,0,2,.259,.286,.406,.692,294,2,0,4,10,0.63,25,113,4,.254,.147,34.75,.455,.034,.075
417,Damon Hollins,RF,TB,121,333,37,76,20,0,15,33,19,64,3,3,.228,.269,.423,.692,355,0,2,1,4,0.83,35,141,1,.239,.195,22.20,.297,.054,.180
417,Brayan Peña,C,ATL,23,41,9,11,2,0,1,5,2,5,0,0,.268,.302,.390,.692,43,0,0,0,2,1.78,3,16,0,.286,.122,41.00,.400,.047,.116
417,Jorge Sosa,P,STL,46,24,4,3,0,0,3,3,2,11,0,0,.125,.192,.500,.692,32,0,6,0,0,1.67,3,12,0,.000,.375,8.00,.182,.063,.344
421,Tony Batista,3B,MIN,50,178,24,42,12,0,5,21,15,27,0,1,.236,.303,.388,.691,195,2,0,0,5,0.85,17,69,1,.253,.152,35.60,.556,.077,.138
422,Kevin Kouzmanoff,DH,CLE,16,56,4,12,2,0,3,11,5,12,0,0,.214,.279,.411,.690,61,0,0,0,3,1.67,5,23,0,.220,.196,18.67,.417,.082,.197
422,Lastings Milledge,LF,NYM,56,166,14,40,7,2,4,22,12,39,1,2,.241,.310,.380,.690,185,5,1,1,4,0.82,13,63,4,.290,.139,41.50,.308,.065,.211
424,Kazuo Matsui,2B,COL,70,243,32,65,12,3,3,26,16,46,10,1,.267,.310,.379,.689,265,0,4,2,1,1.34,18,92,1,.316,.111,81.00,.348,.060,.174
425,Dioner Navarro,C,TB,81,268,28,68,9,0,6,28,31,51,2,1,.254,.332,.354,.686,302,1,1,1,7,0.74,15,95,6,.292,.101,44.67,.608,.103,.169
425,So Taguchi,LF,STL,134,316,46,84,19,1,2,31,32,48,11,3,.266,.335,.351,.686,361,2,9,2,9,1.22,22,111,1,.306,.085,158.00,.667,.089,.133
425,Jack Wilson,SS,PIT,142,543,70,148,27,1,8,35,33,65,4,3,.273,.316,.370,.686,594,4,9,5,15,1.18,36,201,0,.295,.098,67.88,.508,.056,.109
428,Aaron Boone,3B,CLE,104,354,50,89,19,1,7,46,27,62,5,4,.251,.314,.370,.684,392,6,4,1,4,0.78,27,131,1,.287,.119,50.57,.435,.069,.158
429,Brady Clark,CF,MIL,138,415,51,109,14,2,4,29,43,60,3,4,.263,.348,.335,.683,483,14,5,5,9,0.87,20,139,4,.295,.072,103.75,.717,.089,.124
429,Jeff Fiorentino,LF,BAL,19,39,8,10,2,0,0,7,7,3,1,0,.256,.375,.308,.683,50,1,2,1,1,1.07,2,12,0,.270,.051,-.--,2.333,.140,.060
429,Javy Lopez,C,BOS,94,342,36,86,20,1,8,35,20,76,0,0,.251,.297,.386,.683,364,2,0,0,10,1.12,29,132,0,.302,.135,42.75,.263,.055,.209
429,Roberto Petagine,X,SEA,31,27,3,5,2,0,1,2,4,10,0,0,.185,.313,.370,.683,32,1,0,0,0,0.71,3,10,0,.250,.185,27.00,.400,.125,.313
429,Scott Podsednik,LF,CWS,139,524,86,137,27,6,3,45,54,96,40,19,.261,.330,.353,.683,592,2,8,4,7,1.39,36,185,1,.312,.092,174.67,.563,.091,.162
434,Jose Castillo,2B,PIT,148,518,54,131,25,0,14,65,32,98,6,4,.253,.299,.382,.681,562,5,1,6,22,1.13,39,198,8,.284,.129,37.00,.327,.057,.174
435,José Hernández,X,PHI,85,152,12,40,4,1,3,19,12,40,0,0,.263,.317,.362,.679,166,0,2,0,4,1.00,8,55,0,.339,.099,50.67,.300,.072,.241
435,Kelly Shoppach,C,CLE,41,110,7,27,6,0,3,16,8,45,0,0,.245,.297,.382,.679,120,0,2,0,2,0.90,9,42,0,.387,.136,36.67,.178,.067,.375
437,Nate McLouth,CF,PIT,106,270,50,63,16,2,7,16,18,59,10,1,.233,.293,.385,.678,297,5,3,1,7,0.88,25,104,0,.273,.152,38.57,.305,.061,.199
438,Jason Botts,DH,TEX,20,50,8,11,4,0,1,6,8,18,0,0,.220,.317,.360,.677,60,0,0,2,0,0.92,5,18,1,.303,.140,50.00,.444,.133,.300
439,Brendan Harris,X,CIN,25,42,5,10,2,0,1,3,4,7,0,0,.238,.319,.357,.676,47,1,0,0,2,0.39,3,15,0,.265,.119,42.00,.571,.085,.149
439,Travis Lee,1B,TB,114,343,35,77,11,2,11,31,42,73,5,2,.224,.312,.364,.676,388,2,0,1,8,1.02,24,125,1,.254,.140,31.18,.575,.108,.188
441,Andy Phillips,1B,NYY,110,246,30,59,11,3,7,29,15,56,3,2,.240,.281,.394,.675,263,0,0,2,9,1.11,21,97,0,.281,.154,35.14,.268,.057,.213
442,Craig Counsell,SS,AZ,105,372,56,95,14,4,4,30,31,47,15,8,.255,.327,.347,.674,415,9,2,1,1,1.28,22,129,0,.283,.091,93.00,.660,.075,.113
442,Jose Guillen,RF,WSH,69,241,28,52,15,1,9,40,15,48,1,0,.216,.276,.398,.674,268,7,0,5,8,0.90,25,96,4,.228,.183,26.78,.313,.056,.179
444,Lance Niekro,1B,SF,66,199,27,49,9,2,5,31,11,32,0,0,.246,.286,.387,.673,210,0,0,0,7,1.23,16,77,0,.272,.141,39.80,.344,.052,.152
444,Miguel Ojeda,C,TEX,30,87,5,21,5,0,2,15,8,19,0,0,.241,.305,.368,.673,96,0,0,0,6,1.47,7,32,2,.288,.126,43.50,.421,.083,.198
446,Sandy Alomar,C,CWS,46,108,8,30,8,0,1,17,3,14,0,0,.278,.292,.380,.672,113,0,0,2,3,1.00,9,41,0,.305,.102,108.00,.214,.027,.124
447,Aaron Miles,2B,STL,135,426,48,112,20,5,2,30,38,42,2,1,.263,.324,.347,.671,471,2,2,3,8,1.74,27,148,9,.286,.085,213.00,.905,.081,.089
447,Willy Taveras,CF,HOU,149,529,83,147,19,5,1,30,34,88,33,9,.278,.333,.338,.671,587,11,11,2,6,1.65,25,179,0,.330,.060,529.00,.386,.058,.150
449,Josh Paul,C,TB,58,146,15,38,9,0,1,8,14,39,1,2,.260,.327,.342,.669,165,1,3,1,2,1.21,10,50,0,.346,.082,146.00,.359,.085,.236
