index,PLAYER,position,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
790,Guillermo Mota,P,FLA,56,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,3,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Jamie Moyer,P,SEA,32,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,1,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Terry Mulholland,P,MIN,49,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Scott Munter,P,SF,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,1,0,0,1.00,0,0,0,.---,--,-.--,.---,.000,.000
790,Mike Mussina,P,NYY,30,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,3,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.667
790,Mike Myers,P,BOS,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Joe Nathan,P,MIN,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Blaine Neal,P,COL,11,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Jeff Nelson,P,SEA,49,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Wil Nieves,C,NYY,3,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,4,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.250
790,C.J. Nitkowski,P,WSH,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Hideo Nomo,P,TB,19,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,4,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.250
790,Roberto Novoa,P,CHC,49,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Franklin Nunez,P,TB,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Will Ohman,P,CHC,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Scott Olsen,P,FLA,5,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,4,0,1,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.250
790,Chad Orvella,P,TB,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Keith Osik,C,WSH,6,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,4,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.500
790,Franquelis Osoria,P,LAD,24,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,3,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.667
790,Antonio Osuna,P,WSH,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Akinori Otsuka,P,SD,66,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Juan Carlos Oviedo,P,KC,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Chris Oxspring,P,SD,5,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,John Parrish,P,BAL,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Carl Pavano,P,NYY,17,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,7,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.571
790,Joel Peralta,P,LAA,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Troy Percival,P,DET,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Miguel Perez,X,CIN,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,3,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.333
790,Matt Perisho,P,FLA,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Tommy Phelps,P,MIL,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Brandon Phillips,X,CLE,6,9,1,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,9,0,0,0,0,1.50,0,0,0,.000,.000,-.--,.---,.000,.444
790,Joel Pineiro,P,SEA,30,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,5,0,1,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.200
790,Jay Powell,P,ATL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Chris Prieto,CF,LAA,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,3,0,1,0,0,0.50,0,0,0,.000,.000,-.--,.---,.000,.000
790,Brandon Puffer,P,SF,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Bill Pulsipher,P,STL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,J.J. Putz,P,SEA,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Chad Qualls,P,HOU,77,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Paul Quantrill,P,FLA,50,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Brad Radke,P,MIN,31,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,7,0,2,0,0,1.50,0,0,0,.000,.000,-.--,.---,.000,.286
790,Elizardo Ramirez,P,CIN,6,8,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,8,0,0,0,1,0.67,0,0,0,.000,.000,-.--,.---,.000,.375
790,Hanley Ramirez,SS,BOS,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Darrell Rasner,P,WSH,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Chris Ray,P,BAL,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Tim Redding,P,SD,9,8,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,9,0,1,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.556
790,Steve Reed,P,BAL,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Nick Regilio,P,TEX,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Chris Reitsma,P,ATL,76,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Mike Remlinger,P,CHC,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Chris Resop,P,FLA,15,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Anthony Reyes,P,STL,4,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,4,0,0,0,0,0.50,0,0,0,.000,.000,-.--,.---,.000,.250
790,Arthur Rhodes,P,CLE,47,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,John Riedling,P,FLA,29,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
790,Juan Rincon,P,MIN,75,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Ricardo Rincon,P,OAK,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Royce Ring,P,NYM,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,David Riske,P,CLE,58,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Mariano Rivera,P,NYY,71,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Nate Robertson,P,DET,32,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,4,0,1,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.250
790,Fernando Rodney,P,DET,39,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Felix Rodriguez,P,NYY,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Francisco Rodríguez,P,LAA,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,J.C. Romero,P,MIN,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,B.J. Ryan,P,BAL,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Kirk Saarloos,P,OAK,29,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Duaner Sanchez,P,LAD,79,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,4,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Danny Sandoval,X,PHI,3,2,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
790,Julio Santana,P,MIL,41,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Jose Santiago,P,NYM,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Dane Sardinha,C,CIN,1,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,3,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.333
790,Scott Sauerbeck,P,CLE,58,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Steve Schmoll,P,LAD,48,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Scott Schoeneweis,P,TOR,80,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Rudy Seanez,P,SD,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Bobby Seay,P,COL,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Aaron Sele,P,SEA,21,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,4,0,1,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Brian Shackelford,P,CIN,37,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Scot Shields,P,LAA,78,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Brian Shouse,P,TEX,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Carlos Silva,P,MIN,27,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Allan Simpson,P,CIN,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Andrew Sisco,P,KC,67,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Travis Smith,P,FLA,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Ian Snell,P,PIT,15,8,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,8,0,0,0,0,1.50,0,0,0,.000,.000,-.--,.---,.000,.375
790,Geovany Soto,X,CHC,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Justin Speier,P,TOR,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Ryan Speier,P,COL,22,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Russ Springer,P,HOU,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Chris Spurling,P,DET,56,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Jason Standridge,P,CIN,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Mike Stanton,P,WSH,58,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Steve Stemle,P,KC,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Ricky Stone,P,CIN,23,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
790,Huston Street,P,OAK,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Scott Strickland,P,HOU,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Tanyon Sturtze,P,NYY,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Shingo Takatsu,P,NYM,40,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Jack Taschner,P,SF,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Julian Tavarez,P,STL,74,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,1,0,0,1.00,0,0,0,.---,--,-.--,.---,.000,.000
790,Michael Tejera,P,TEX,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Amaury Telemaco,P,PHI,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Derek Thompson,P,LAD,4,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,5,0,1,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.400
790,Matt Thornton,P,SEA,55,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Mike Timlin,P,BOS,81,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Josh Towers,P,TOR,33,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,6,0,0,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.333
790,Chin-hui Tsao,P,COL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,T.J. Tucker,P,WSH,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Derrick Turnbow,P,MIL,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Ugueth Urbina,P,PHI,81,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Joe Valentine,P,CIN,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Jose Valverde,P,AZ,61,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Jermaine Van Buren,P,CHC,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Jorge Vasquez,P,ATL,7,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Mike Vento,RF,NYY,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
790,Oscar Villarreal,P,AZ,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Ron Villone,P,FLA,79,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Luis Vizcaino,P,CWS,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Doug Waechter,P,TB,29,2,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,3,0,1,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Ryan Wagner,P,CIN,42,1,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,1,0,0,1.00,0,0,0,.---,.000,-.--,.---,.000,.500
790,Adam Wainwright,P,STL,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Jamie Walker,P,DET,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Pete Walker,P,TOR,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Tyler Walker,P,SF,67,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Chien-Ming Wang,P,NYY,18,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,John Wasdin,P,TEX,31,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,David Weathers,P,CIN,73,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Ben Weber,P,CIN,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Jake Westbrook,P,CLE,34,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Dan Wheeler,P,HOU,71,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Gabe White,P,STL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Matt White,P,WSH,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Rick White,P,PIT,71,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Bob Wickman,P,CLE,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Randy Williams,P,COL,32,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Todd Williams,P,BAL,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Scott Williamson,P,CHC,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,C.J. Wilson,P,TEX,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Jay Witasick,P,COL,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Mike Wood,P,KC,47,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Jake Woods,P,LAA,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Shawn Wooten,C,BOS,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Tim Worrell,P,AZ,51,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Michael Wuertz,P,CHC,75,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Kelly Wunsch,P,LAD,46,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
790,Keiichi Yabu,P,OAK,40,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
790,Esteban Yan,P,LAA,49,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
790,Chris Young,P,TEX,31,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,5,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.600
