index,PLAYER,position,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
450,Jacob Cruz,X,CIN,96,147,22,33,8,0,3,28,16,43,0,0,.224,.317,.340,.657,167,4,0,0,5,1.63,11,50,2,.297,.116,49.00,.372,.096,.257
451,Mike Redmond,C,FLA,81,246,19,63,15,0,2,25,14,28,1,0,.256,.315,.341,.656,273,8,3,2,10,1.19,17,84,0,.280,.085,123.00,.500,.051,.103
452,Juan Castro,3B,CIN,111,299,36,73,21,2,5,26,14,51,1,0,.244,.277,.378,.655,316,0,2,1,11,1.05,28,113,1,.279,.134,59.80,.275,.044,.161
452,Kit Pellow,RF,COL,59,121,15,29,5,1,2,10,8,43,1,0,.240,.308,.347,.655,133,4,0,0,3,1.04,8,42,1,.355,.107,60.50,.186,.060,.323
454,Adrián González,1B,TEX,16,42,7,10,3,0,1,7,2,6,0,0,.238,.273,.381,.654,44,0,0,0,0,0.73,4,16,0,.257,.143,42.00,.333,.045,.136
455,Karim Garcia,CF,BAL,85,258,33,59,7,2,10,33,14,50,3,0,.229,.265,.388,.653,275,0,0,3,7,0.90,19,100,1,.244,.159,25.80,.280,.051,.182
455,Alan Zinter,X,AZ,28,34,2,7,2,0,1,6,5,15,0,0,.206,.300,.353,.653,40,0,0,1,0,0.63,3,12,0,.316,.147,34.00,.333,.125,.375
457,Jeff Liefer,X,MIL,16,28,2,6,2,0,1,5,2,8,0,0,.214,.258,.393,.651,31,0,0,1,2,0.67,3,11,0,.250,.179,28.00,.250,.065,.258
458,Jose Flores,X,LA,9,4,0,1,0,0,0,0,1,2,0,0,.250,.400,.250,.650,5,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.500,.200,.400
458,Bill Hall,2B,MIL,126,390,43,93,20,3,9,53,20,119,12,6,.238,.276,.374,.650,415,1,2,2,4,0.90,32,146,1,.318,.136,43.33,.168,.048,.287
458,Koyie Hill,C,AZ,13,36,3,9,1,0,1,6,2,6,1,0,.250,.289,.361,.650,38,0,0,0,1,1.10,2,13,1,.276,.111,36.00,.333,.053,.158
461,Marlon Anderson,X,STL,113,253,31,60,12,0,8,28,12,38,6,2,.237,.269,.379,.648,271,1,0,5,5,1.16,20,96,1,.245,.142,31.62,.316,.044,.140
462,Doug DeVore,LF,AZ,50,107,5,24,3,2,3,13,7,31,1,1,.224,.272,.374,.646,114,0,0,0,1,1.26,8,40,0,.288,.150,35.67,.226,.061,.272
463,Craig Counsell,SS,MIL,140,473,59,114,19,5,2,23,59,88,17,4,.241,.330,.315,.645,551,5,5,3,5,1.16,26,149,9,.290,.074,236.50,.670,.107,.160
464,José Reyes,2B,NYM,53,220,33,56,16,2,2,14,5,31,19,2,.255,.271,.373,.644,229,0,4,0,1,0.99,20,82,0,.289,.118,110.00,.161,.022,.135
465,Brandon Larson,3B,CIN,40,118,13,25,6,0,3,14,14,35,1,0,.212,.304,.339,.643,135,2,0,1,2,2.93,9,40,0,.272,.127,39.33,.400,.104,.259
466,Dee Brown,LF,KC,59,195,19,49,7,0,4,24,11,50,2,2,.251,.293,.349,.642,209,1,1,1,1,1.13,11,68,0,.317,.097,48.75,.220,.053,.239
467,Howie Clark,RF,TOR,40,115,17,25,6,0,3,12,13,15,0,0,.217,.292,.348,.640,133,0,3,2,2,1.29,9,40,0,.222,.130,38.33,.867,.098,.113
467,Mike Matheny,C,STL,122,385,28,95,22,1,5,50,23,83,0,2,.247,.292,.348,.640,419,3,5,3,12,1.31,28,134,7,.300,.101,77.00,.277,.055,.198
469,Eddie Pérez,C,ATL,74,170,14,39,12,0,3,13,11,29,0,0,.229,.286,.353,.639,188,3,3,1,5,0.80,15,60,1,.259,.124,56.67,.379,.059,.154
470,Carlos Baerga,X,AZ,79,85,6,20,2,0,2,11,6,12,0,0,.235,.309,.329,.638,94,3,0,0,7,2.53,4,28,0,.254,.094,42.50,.500,.064,.128
470,Brian Jordan,RF,TEX,61,212,27,47,13,1,5,23,16,35,2,2,.222,.275,.363,.638,233,1,0,4,7,0.91,19,77,2,.239,.142,42.40,.457,.069,.150
472,Scott Spiezio,3B,SEA,112,367,38,79,12,3,10,41,36,60,4,1,.215,.288,.346,.634,415,4,2,6,7,0.52,25,127,2,.228,.131,36.70,.600,.087,.145
473,Alexis Gomez,LF,KC,13,29,1,8,1,0,0,4,2,8,0,0,.276,.323,.310,.633,31,0,0,0,1,0.86,1,9,0,.381,.034,-.--,.250,.065,.258
473,Greg Myers,C,TOR,8,18,0,4,2,0,0,1,2,4,0,0,.222,.300,.333,.633,20,0,0,0,1,2.33,2,6,0,.286,.111,-.--,.500,.100,.200
475,Neifi Perez,SS,CHC,126,381,40,97,17,1,4,39,24,41,1,1,.255,.296,.336,.632,420,0,11,4,7,1.08,22,128,3,.274,.081,95.25,.585,.057,.098
476,Tony Alvarez,RF,PIT,24,38,5,8,2,0,1,8,4,7,0,0,.211,.289,.342,.631,45,1,0,2,1,1.50,3,13,0,.219,.132,38.00,.571,.089,.156
476,Brad Ausmus,C,HOU,129,403,38,100,14,1,5,31,33,56,2,2,.248,.306,.325,.631,448,2,7,3,13,1.22,20,131,11,.275,.077,80.60,.589,.074,.125
476,Alex Gonzalez,SS,SD,83,285,36,64,18,1,7,27,14,64,2,2,.225,.263,.368,.631,304,1,4,0,7,1.18,26,105,0,.266,.144,40.71,.219,.046,.211
479,Jose Lopez,SS,SEA,57,207,28,48,13,0,5,22,8,31,0,1,.232,.263,.367,.630,218,1,1,1,1,0.83,18,76,0,.250,.135,41.40,.258,.037,.142
479,Josh Willingham,X,FLA,12,25,2,5,0,0,1,1,4,8,0,0,.200,.310,.320,.630,29,0,0,0,1,0.50,1,8,0,.250,.120,25.00,.500,.138,.276
479,Chris Woodward,SS,TOR,69,213,21,50,13,4,1,24,14,46,1,2,.235,.283,.347,.630,232,1,2,2,3,0.81,18,74,0,.292,.113,213.00,.304,.060,.198
482,Tim Salmon,DH,ANA,60,186,15,47,7,0,2,23,14,41,1,0,.253,.306,.323,.629,206,2,0,4,2,0.62,9,60,0,.306,.070,93.00,.341,.068,.199
483,Henry Blanco,C,MIN,114,315,36,65,19,1,10,37,21,56,0,3,.206,.260,.368,.628,353,3,11,3,8,0.75,30,116,0,.218,.162,31.50,.375,.059,.159
483,Eduardo Perez,1B,TB,13,38,2,8,2,0,1,7,4,9,0,0,.211,.286,.342,.628,42,0,0,0,1,1.33,3,13,0,.250,.132,38.00,.444,.095,.214
485,Alex Escobar,CF,CLE,46,152,20,32,8,2,1,12,23,42,1,1,.211,.318,.309,.627,179,1,3,0,1,1.25,11,47,0,.284,.099,152.00,.548,.128,.235
485,Ruben Mateo,RF,KC,51,126,13,26,4,3,3,14,8,26,1,1,.206,.270,.357,.627,137,3,0,0,3,0.80,10,45,1,.237,.151,42.00,.308,.058,.190
487,Gary Bennett,C,MIL,75,219,18,49,14,0,3,20,22,32,1,0,.224,.297,.329,.626,246,2,0,3,9,1.20,17,72,3,.246,.105,73.00,.688,.089,.130
487,Livan Hernandez,P,MON,36,81,2,20,7,0,1,10,1,8,0,0,.247,.256,.370,.626,97,0,15,0,1,3.00,8,30,0,.264,.123,81.00,.125,.010,.082
489,Jon Knott,X,SD,9,14,1,3,2,0,0,1,1,5,0,0,.214,.267,.357,.624,15,0,0,0,0,0.50,2,5,0,.333,.143,-.--,.200,.067,.333
489,Jason Phillips,C,NYM,128,362,34,79,18,0,7,34,35,42,0,1,.218,.298,.326,.624,412,8,2,5,11,1.03,25,118,4,.226,.108,51.71,.833,.085,.102
491,Timo Perez,RF,CWS,103,293,38,72,12,0,5,40,15,29,3,1,.246,.285,.338,.623,321,2,9,2,9,1.11,17,99,0,.257,.092,58.60,.517,.047,.090
492,Gabe Gross,LF,TOR,44,129,18,27,4,0,3,16,19,31,2,2,.209,.311,.310,.621,149,0,0,0,1,1.15,7,40,0,.253,.101,43.00,.613,.128,.208
492,Tim Olson,3B,AZ,48,97,8,18,7,0,2,5,16,18,1,0,.186,.301,.320,.621,114,0,1,0,4,0.88,9,31,0,.208,.134,48.50,.889,.140,.158
494,Ramón Vázquez,SS,SD,52,115,12,27,3,2,1,13,11,24,1,1,.235,.297,.322,.619,132,0,4,2,2,1.69,6,37,2,.283,.087,115.00,.458,.083,.182
495,Rey Sanchez,2B,TB,91,285,23,70,14,3,2,26,12,28,0,1,.246,.281,.337,.618,307,3,4,3,6,1.49,19,96,0,.264,.091,142.50,.429,.039,.091
496,Darren Bragg,CF,CIN,47,101,13,19,3,1,4,9,10,31,1,0,.188,.261,.356,.617,112,0,1,0,2,1.08,8,36,1,.227,.168,25.25,.323,.089,.277
497,Dave Berg,LF,TOR,58,154,13,39,4,0,3,23,4,27,0,1,.253,.278,.338,.616,162,2,0,2,4,0.76,7,52,0,.286,.084,51.33,.148,.025,.167
497,Abraham M. Nunez,RF,KC,117,285,40,61,10,1,6,34,34,69,1,3,.214,.297,.319,.616,322,0,2,1,7,1.03,17,91,1,.261,.105,47.50,.493,.106,.214
499,Dan Wilson,C,SEA,103,319,23,80,13,0,2,33,26,57,0,1,.251,.305,.310,.615,359,1,8,5,8,0.95,15,99,0,.294,.060,159.50,.456,.072,.159
500,Geoff Blum,3B,TB,112,339,38,73,21,0,8,35,24,58,2,3,.215,.266,.348,.614,369,0,4,2,4,1.12,29,118,1,.236,.133,42.38,.414,.065,.157
501,Willie Bloomquist,3B,SEA,93,188,27,46,10,0,2,18,10,48,13,2,.245,.283,.330,.613,201,0,3,0,2,0.98,12,62,0,.319,.085,94.00,.208,.050,.239
501,Mark DeRosa,3B,ATL,118,309,33,74,16,0,3,31,23,53,1,3,.239,.293,.320,.613,345,3,4,6,6,1.26,19,99,3,.274,.081,103.00,.434,.067,.154
503,Tim Raines,CF,BAL,48,94,14,24,6,0,0,5,4,16,7,3,.255,.293,.319,.612,101,1,2,0,2,1.80,6,30,0,.308,.064,-.--,.250,.040,.158
504,Joe McEwing,2B,NYM,75,138,17,35,3,1,1,16,9,32,4,1,.254,.297,.312,.609,154,0,6,1,0,0.95,5,43,4,.321,.058,138.00,.281,.058,.208
505,Marlon Byrd,CF,PHI,106,346,48,79,13,2,5,33,22,68,2,2,.228,.287,.321,.608,378,7,2,1,10,1.56,20,111,1,.270,.092,69.20,.324,.058,.180
505,Luis Matos,CF,BAL,89,330,36,74,18,0,6,28,19,60,12,4,.224,.275,.333,.608,359,5,3,2,7,1.09,24,110,2,.256,.109,55.00,.317,.053,.167
507,Chad Allen,LF,TEX,20,58,4,14,4,1,0,6,2,13,0,1,.241,.262,.345,.607,63,0,2,1,1,0.89,5,20,0,.304,.103,-.--,.154,.032,.206
507,Henry Mateo,X,MON,40,44,3,12,2,0,0,0,1,9,2,3,.273,.289,.318,.607,46,0,1,0,1,1.00,2,14,0,.343,.045,-.--,.111,.022,.196
509,Manny Alexander,2B,TEX,21,21,3,5,2,0,0,3,1,7,0,0,.238,.273,.333,.606,22,0,0,0,0,2.00,2,7,0,.357,.095,-.--,.143,.045,.318
509,Sandy Alomar,C,CWS,50,146,15,35,4,0,2,14,11,13,0,0,.240,.298,.308,.606,164,2,3,2,4,1.51,6,45,2,.248,.068,73.00,.846,.067,.079
511,Maicer Izturis,SS,MON,32,107,10,22,5,2,1,4,10,20,4,0,.206,.286,.318,.604,121,2,2,0,1,0.81,8,34,1,.244,.112,107.00,.500,.083,.165
511,Chris Shelton,DH,DET,27,46,6,9,1,0,1,3,9,14,0,0,.196,.321,.283,.604,56,0,0,1,2,0.60,2,13,0,.250,.087,46.00,.643,.161,.250
513,Ben Davis,C,CWS,68,193,22,40,9,0,6,18,12,49,1,1,.207,.256,.347,.603,208,1,1,1,5,0.89,15,67,0,.245,.140,32.17,.245,.058,.236
514,Jhonny Peralta,SS,CLE,8,25,2,6,1,0,0,2,3,6,0,1,.240,.321,.280,.601,28,0,0,0,0,1.60,1,7,0,.316,.040,-.--,.500,.107,.214
514,Desi Relaford,3B,KC,114,380,45,84,14,0,6,34,34,56,5,4,.221,.296,.305,.601,430,8,4,4,10,1.02,20,116,3,.242,.084,63.33,.607,.079,.130
516,Rob Bell,P,TB,24,5,1,1,1,0,0,0,0,2,0,0,.200,.200,.400,.600,5,0,0,0,0,1.00,1,2,0,.333,.200,-.--,.---,.000,.400
516,Joel Pineiro,P,SEA,21,5,0,1,1,0,0,0,0,1,0,0,.200,.200,.400,.600,5,0,0,0,0,3.00,1,2,0,.250,.200,-.--,.---,.000,.200
518,Matt Ginter,P,NYM,15,14,1,3,1,0,0,1,2,5,0,0,.214,.313,.286,.599,19,0,3,0,0,0.80,1,4,0,.333,.071,-.--,.400,.105,.263
518,Shane Halter,3B,ANA,46,114,10,23,5,0,4,13,7,30,1,1,.202,.248,.351,.599,121,0,0,0,3,1.03,9,40,0,.238,.149,28.50,.233,.058,.248
520,Choo Freeman,CF,COL,45,90,15,17,3,2,1,11,14,21,1,1,.189,.298,.300,.598,105,0,1,0,5,1.52,6,27,1,.235,.111,90.00,.667,.133,.200
520,Jason Jennings,P,COL,37,71,3,17,4,0,1,6,2,16,0,0,.239,.260,.338,.598,78,0,5,0,1,2.07,5,24,0,.296,.099,71.00,.125,.026,.205
522,Esteban German,3B,OAK,31,60,9,15,1,1,0,7,4,13,0,1,.250,.297,.300,.597,65,0,1,0,1,2.30,2,18,0,.319,.050,-.--,.308,.062,.200
523,Robert Fick,X,SD,89,226,14,45,5,2,6,26,22,36,0,0,.199,.277,.319,.596,253,3,0,2,2,0.60,13,72,2,.210,.119,37.67,.611,.087,.142
524,Brian Buchanan,1B,NYM,40,63,7,12,2,0,2,6,7,20,0,0,.190,.278,.317,.595,72,1,0,1,2,1.46,4,20,2,.238,.127,31.50,.350,.097,.278
524,Einar Díaz,C,MON,55,139,9,31,6,1,1,11,11,10,2,0,.223,.293,.302,.595,159,4,2,3,6,1.24,8,42,3,.229,.079,139.00,1.100,.069,.063
524,Adam Eaton,P,SD,38,64,9,13,7,0,0,8,6,16,2,0,.203,.282,.313,.595,76,1,5,0,1,1.50,7,20,0,.271,.109,-.--,.375,.079,.211
524,Jesse Garcia,SS,ATL,50,115,14,29,4,1,1,10,1,16,1,2,.252,.265,.330,.595,118,1,1,0,2,0.97,6,38,0,.286,.078,115.00,.063,.008,.136
528,Abraham O. Nunez,X,PIT,112,182,17,43,9,0,2,13,10,36,1,3,.236,.275,.319,.594,195,0,2,1,8,2.21,11,58,0,.283,.082,91.00,.278,.051,.185
528,Antonio Perez,X,LA,13,13,5,3,1,0,0,0,0,5,1,0,.231,.286,.308,.594,14,1,0,0,0,0.67,1,4,0,.375,.077,-.--,.---,.000,.357
530,Curtis Pride,LF,ANA,35,40,5,10,3,0,0,3,0,11,1,0,.250,.268,.325,.593,42,1,1,0,1,1.86,3,13,0,.345,.075,-.--,.---,.000,.262
530,Wilson Valdez,SS,CWS,19,43,8,10,1,0,1,4,2,5,1,2,.233,.267,.326,.593,46,0,1,0,1,2.22,2,14,0,.243,.093,43.00,.400,.043,.109
532,Joe Borchard,RF,CWS,63,201,26,35,4,1,9,20,19,57,1,0,.174,.249,.338,.587,222,1,1,0,4,0.90,14,68,1,.193,.164,22.33,.333,.086,.257
532,Valentino Pascucci,RF,MON,32,62,6,11,1,0,2,6,10,22,1,0,.177,.297,.290,.587,74,1,0,1,3,0.88,3,18,1,.231,.113,31.00,.455,.135,.297
534,Matt Treanor,C,FLA,29,55,7,13,2,0,0,1,4,13,0,0,.236,.311,.273,.584,61,2,0,0,3,1.64,2,15,0,.310,.036,-.--,.308,.066,.213
535,Byron Gettis,LF,KC,21,39,7,7,1,1,0,1,8,14,0,1,.179,.327,.256,.583,49,1,0,1,0,1.71,2,10,1,.269,.077,-.--,.571,.163,.286
535,Dennis Tankersley,P,SD,9,8,0,2,0,0,0,1,1,4,0,0,.250,.333,.250,.583,10,0,1,0,0,3.00,0,2,0,.500,.000,-.--,.250,.100,.400
537,John McDonald,SS,CLE,66,93,17,19,5,1,2,7,4,11,0,0,.204,.237,.344,.581,100,0,3,0,2,0.89,8,32,0,.213,.140,46.50,.364,.040,.110
537,Billy McMillon,X,OAK,52,92,10,17,4,0,3,11,8,22,0,1,.185,.255,.326,.581,102,1,0,1,2,0.93,7,30,0,.206,.141,30.67,.364,.078,.216
539,Enrique Wilson,2B,NYY,93,240,19,51,9,0,6,31,15,20,1,2,.213,.254,.325,.579,262,0,2,5,5,1.17,15,78,0,.205,.113,40.00,.750,.057,.076
540,Fred McGriff,DH,TB,27,72,7,13,3,0,2,7,9,19,0,0,.181,.272,.306,.578,81,0,0,0,1,0.90,5,22,2,.216,.125,36.00,.474,.111,.235
540,Fernando Vina,2B,DET,29,115,21,26,5,0,0,7,9,9,2,1,.226,.308,.270,.578,131,5,1,1,6,1.65,5,31,0,.243,.043,-.--,1.000,.069,.069
542,Brent Mayne,C,LA,83,190,14,42,6,1,0,15,27,41,1,0,.221,.314,.263,.577,224,0,4,3,7,1.07,7,50,8,.276,.042,-.--,.659,.121,.183
543,Mike Mordecai,X,FLA,69,84,7,19,3,0,1,5,6,18,0,1,.226,.278,.298,.576,90,0,0,0,1,1.24,4,25,0,.277,.071,84.00,.333,.067,.200
543,Michael Ryan,X,MIN,36,71,9,17,2,1,0,7,4,16,1,1,.239,.280,.296,.576,75,0,0,0,2,1.24,3,21,1,.309,.056,-.--,.250,.053,.213
545,Pokey Reese,SS,BOS,96,244,32,54,7,2,3,29,17,60,6,2,.221,.271,.303,.574,268,0,6,1,5,0.90,12,74,1,.280,.082,81.33,.283,.063,.224
546,Pat Borders,C,MIN,38,95,9,22,6,0,1,10,1,22,3,1,.232,.247,.326,.573,99,1,2,0,2,1.41,7,31,0,.292,.095,95.00,.045,.010,.222
546,Gerald Laird,C,TEX,49,147,20,33,6,0,1,16,12,35,0,1,.224,.287,.286,.573,168,2,4,3,5,1.10,7,42,0,.281,.061,147.00,.343,.071,.208
548,Paul Bako,C,CHC,49,138,13,28,8,0,1,10,15,29,1,0,.203,.288,.283,.571,157,2,1,1,4,1.37,9,39,3,.248,.080,138.00,.517,.096,.185
549,Tim Laker,C,CLE,44,117,12,25,2,0,3,17,7,28,0,0,.214,.262,.308,.570,128,1,2,1,5,1.16,5,36,1,.253,.094,39.00,.250,.055,.219
550,Tom Glavine,P,NYM,35,54,5,11,2,0,0,8,10,10,0,0,.204,.328,.241,.569,72,0,8,0,2,4.13,2,13,0,.250,.037,-.--,1.000,.139,.139
551,Chad Moeller,C,MIL,101,317,25,66,13,1,5,27,21,74,0,1,.208,.265,.303,.568,349,4,6,1,12,1.09,19,96,1,.255,.095,63.40,.284,.060,.212
552,Joey Gathright,CF,TB,19,52,11,13,0,0,0,1,2,14,6,1,.250,.316,.250,.566,57,3,0,0,2,4.00,0,13,0,.342,.000,-.--,.143,.035,.246
553,Casey Kotchman,1B,ANA,38,116,7,26,6,0,0,15,7,11,3,0,.224,.289,.276,.565,128,4,0,1,3,1.35,6,32,3,.245,.052,-.--,.636,.055,.086
554,Matt Cepicky,X,MON,32,60,4,13,4,0,1,3,1,18,1,0,.217,.230,.333,.563,61,0,0,0,1,1.07,5,20,0,.293,.117,60.00,.056,.016,.295
554,Tim Hummel,3B,CIN,56,110,10,24,4,0,1,7,8,17,1,0,.218,.281,.282,.563,125,2,4,1,2,1.31,5,31,2,.247,.064,110.00,.471,.064,.136
554,Dave Krynzel,RF,MIL,16,41,6,9,1,0,0,3,3,15,0,0,.220,.319,.244,.563,47,3,0,0,0,1.13,1,10,0,.346,.024,-.--,.200,.064,.319
557,Chris Stynes,3B,PIT,74,162,16,35,10,0,1,16,9,23,0,0,.216,.266,.296,.562,174,2,1,0,2,1.10,11,48,2,.246,.080,162.00,.391,.052,.132
558,Aaron Guiel,LF,KC,42,135,15,21,4,0,5,13,17,42,1,1,.156,.263,.296,.559,157,3,1,1,3,1.24,9,40,0,.180,.141,27.00,.405,.108,.268
559,Kevin Cash,C,TOR,60,181,18,35,9,0,4,21,10,59,0,0,.193,.249,.309,.558,197,4,0,2,3,1.17,13,56,0,.258,.116,45.25,.169,.051,.299
559,Scott Elarton,P,CLE,29,12,2,3,0,0,0,0,1,3,0,0,.250,.308,.250,.558,17,0,4,0,0,1.50,0,3,0,.333,.000,-.--,.333,.059,.176
561,Ryan Vogelsong,P,PIT,33,31,2,7,2,0,0,3,2,13,0,0,.226,.265,.290,.555,44,0,10,1,1,2.14,2,9,0,.368,.065,-.--,.154,.045,.295
562,Eric Karros,1B,OAK,40,103,8,20,6,0,2,11,7,16,1,0,.194,.243,.311,.554,111,0,0,1,2,1.00,8,32,1,.209,.117,51.50,.438,.063,.144
563,Elmer Dessens,P,LA,50,22,0,4,2,0,0,0,3,3,0,0,.182,.280,.273,.553,29,0,4,0,1,18.00,2,6,0,.211,.091,-.--,1.000,.103,.103
563,Shawn Estes,P,COL,36,72,13,17,3,1,0,2,1,11,0,0,.236,.247,.306,.553,80,0,7,0,0,1.43,4,22,0,.279,.069,-.--,.091,.013,.138
565,Jeff Cirillo,3B,SD,33,75,12,16,3,0,1,7,5,14,0,0,.213,.259,.293,.552,81,0,0,1,0,1.19,4,22,0,.246,.080,75.00,.357,.062,.173
565,Greg Dobbs,3B,SEA,18,53,4,12,1,0,1,9,1,14,0,0,.226,.250,.302,.552,56,1,0,1,0,0.65,2,16,0,.282,.075,53.00,.071,.018,.250
567,Adrian Brown,LF,KC,5,11,0,3,0,0,0,0,0,2,0,0,.273,.273,.273,.546,11,0,0,0,0,5.00,0,3,0,.333,.000,-.--,.---,.000,.182
568,Juan Brito,C,AZ,54,171,17,35,7,0,3,12,9,41,1,0,.205,.246,.298,.544,184,1,1,2,6,2.50,10,51,1,.248,.094,57.00,.220,.049,.223
568,Brook Fordyce,C,TB,54,151,14,31,6,0,2,9,9,34,0,0,.205,.259,.285,.544,163,2,1,0,3,0.85,8,43,0,.252,.079,75.50,.265,.055,.209
568,David Ross,C,LA,70,165,13,28,3,1,5,15,15,62,0,0,.170,.253,.291,.544,190,5,0,5,3,0.60,9,48,1,.223,.121,33.00,.242,.079,.326
571,Ellis Burks,DH,BOS,11,33,6,6,0,0,1,1,3,8,2,0,.182,.270,.273,.543,37,1,0,0,1,1.11,1,9,0,.208,.091,33.00,.375,.081,.216
571,Carlos Zambrano,P,CHC,31,70,8,16,1,0,1,5,3,29,0,0,.229,.257,.286,.543,82,0,8,1,2,7.50,2,20,0,.366,.057,70.00,.103,.037,.354
573,Kip Wells,P,PIT,25,43,4,8,3,1,0,0,3,20,0,0,.186,.239,.302,.541,50,0,4,0,0,1.71,4,13,0,.348,.116,-.--,.150,.060,.400
573,Dontrelle Willis,P,FLA,42,74,5,15,2,1,1,3,4,17,0,0,.203,.244,.297,.541,84,0,6,0,2,1.82,4,22,0,.250,.095,74.00,.235,.048,.202
575,Wil Cordero,1B,FLA,27,66,6,13,3,0,1,6,3,19,1,0,.197,.250,.288,.538,72,2,0,1,2,1.33,4,19,0,.255,.091,66.00,.158,.042,.264
575,Carl Pavano,P,FLA,31,68,4,13,3,0,2,6,1,24,0,0,.191,.214,.324,.538,79,1,9,0,1,3.44,5,22,0,.262,.132,34.00,.042,.013,.304
577,Mark Hendrickson,P,TB,32,5,0,1,0,0,0,0,1,4,0,0,.200,.333,.200,.533,6,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.250,.167,.667
577,Calvin Murray,CF,CHC,11,5,2,1,0,0,0,1,1,0,0,0,.200,.333,.200,.533,6,0,0,0,0,1.00,0,1,0,.200,.000,-.--,.---,.167,.000
577,Paul Phillips,C,KC,4,5,2,1,0,0,0,0,0,1,0,0,.200,.333,.200,.533,6,1,0,0,0,0.50,0,1,0,.250,.000,-.--,.---,.000,.167
577,Larry Sutton,X,FLA,8,5,0,1,0,0,0,1,1,2,0,0,.200,.333,.200,.533,6,0,0,0,0,0.00,0,1,0,.333,.000,-.--,.500,.167,.333
581,Greg Norton,3B,DET,41,86,9,15,1,0,2,2,12,21,0,0,.174,.276,.256,.532,99,0,1,0,3,0.59,3,22,1,.206,.081,43.00,.571,.121,.212
581,Randall Simon,DH,TB,69,192,16,36,6,0,3,14,18,19,0,0,.188,.266,.266,.532,214,3,0,1,8,1.23,9,51,5,.193,.078,64.00,.947,.084,.089
583,Tom Goodwin,X,CHC,77,105,11,21,8,0,0,3,8,22,5,0,.200,.254,.276,.530,114,0,0,1,1,1.03,8,29,0,.250,.076,-.--,.364,.070,.193
584,Lenny Harris,X,FLA,79,95,7,20,5,0,1,17,3,8,0,0,.211,.232,.295,.527,99,0,0,1,2,1.72,6,28,0,.218,.084,95.00,.375,.030,.081
585,Cody McKay,C,STL,35,74,7,17,2,0,0,6,2,14,0,0,.230,.269,.257,.526,79,2,1,0,3,1.59,2,19,0,.283,.027,-.--,.143,.025,.177
586,Brandon Phillips,2B,CLE,6,22,1,4,2,0,0,1,2,5,0,2,.182,.250,.273,.523,24,0,0,0,1,0.44,2,6,0,.235,.091,-.--,.400,.083,.208
587,Brandon Duckworth,P,HOU,19,9,1,2,0,0,0,1,1,2,0,0,.222,.300,.222,.522,10,0,0,0,0,4.00,0,2,0,.286,.000,-.--,.500,.100,.200
587,Mike Hampton,P,ATL,36,64,7,11,3,0,2,7,3,23,0,0,.172,.209,.313,.522,71,0,4,0,1,1.13,5,20,0,.231,.141,32.00,.130,.042,.324
589,Ricky Gutierrez,2B,BOS,45,103,8,22,3,0,0,8,8,14,1,0,.214,.277,.243,.520,112,1,0,0,5,1.91,3,25,0,.247,.029,-.--,.571,.071,.125
589,Joe Thurston,X,LA,17,17,1,3,1,1,0,1,0,5,0,0,.176,.167,.353,.520,18,0,0,1,0,1.00,2,6,0,.231,.176,-.--,.---,.000,.278
591,Wade Miller,P,HOU,16,27,2,7,0,0,0,3,0,6,0,0,.259,.259,.259,.518,35,0,8,0,0,4.50,0,7,0,.333,.000,-.--,.---,.000,.171
592,Chris Capuano,P,MIL,17,30,0,6,2,0,0,2,1,10,0,0,.200,.250,.267,.517,32,1,0,0,0,1.80,2,8,0,.300,.067,-.--,.100,.031,.313
593,Raul Chavez,C,HOU,64,162,9,34,8,0,0,23,10,38,0,1,.210,.256,.259,.515,176,0,4,0,9,1.41,8,42,3,.274,.049,-.--,.263,.057,.216
593,Simon Pond,LF,TOR,16,49,4,8,2,0,1,6,5,12,0,0,.163,.250,.265,.515,56,1,0,1,3,1.14,3,13,0,.189,.102,49.00,.417,.089,.214
595,Paul Byrd,P,ATL,19,30,2,6,0,0,0,4,5,7,0,0,.200,.314,.200,.514,43,0,8,0,0,2.57,0,6,0,.261,.000,-.--,.714,.116,.163
596,Guillermo Quiroz,C,TOR,17,52,2,11,2,0,0,6,2,8,1,0,.212,.263,.250,.513,57,2,0,1,1,0.79,2,13,0,.244,.038,-.--,.250,.035,.140
597,Doug Glanville,CF,PHI,87,162,21,34,1,1,2,14,8,21,8,0,.210,.244,.265,.509,175,0,3,2,5,0.90,4,43,1,.227,.056,81.00,.381,.046,.120
598,Andy Green,3B,AZ,46,109,13,22,2,1,1,4,5,17,1,1,.202,.241,.266,.507,119,1,3,1,2,0.95,4,29,0,.228,.064,109.00,.294,.042,.143
599,Jose Leon,1B,BAL,31,66,4,12,2,0,2,8,2,19,0,0,.182,.203,.303,.506,69,0,0,1,6,1.40,4,20,0,.217,.121,33.00,.105,.029,.275
600,José Bautista,X,PIT,64,88,6,18,3,0,0,2,7,40,0,1,.205,.263,.239,.502,96,0,1,0,1,1.07,3,21,0,.375,.034,-.--,.175,.073,.417
